POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA2025,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,7,4,0,9,0,3,0,3,0,0,0,3,0,0,6,3,5,4,13,0,0,0,13,3,0,15,3,4,0,7,0,0,0,7,6,0,8,9,0,0,10,0,0,0,10,0,0,11,5,3,0,13,0,0,0,16,0,0,19,27,10,0,32,0,5,5,37,9,0,45,3,0,0,4,0,0,0,4,3,0,4,5,5,0,7,0,0,0,12,3,0,16,0,0,0,0,0,0,0,0,5,0,4,41,13,0,51,0,0,0,55,7,0,63,12,7,0,14,0,4,4,17,8,0,24,0,0
POA2026,0,5,0,5,0,0,0,6,17,0,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,7,0,10,0,5,0,11,0,3,3,12,10,0,23,0,8,0,10,6,0,6,7,11,0,23,3,11,8,16,0,0,0,25,15,0,34,0,10,6,13,4,0,4,14,24,0,36,9,28,4,40,0,0,0,45,45,0,88,19,26,3,46,0,0,0,46,13,0,63,19,25,0,36,0,0,3,43,16,0,61,25,4,0,34,0,3,3,38,12,0,52,45,27,7,78,7,0,7,84,16,0,99,14,7,0,22,0,0,0,22,4,0,31,28,12,5,47,0,0,4,44,6,0,51,3,3,0,9,0,0,0,10,6,0,8,87,11,3,106,4,0,3,106,16,0,125,31,17,6,45,0,0,0,48,24,0,72,0,0
POA2027,0,0,0,0,5,0,5,3,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,7,0,0,0,4,6,0,9,0,6,0,7,0,0,0,6,5,0,8,5,8,0,12,0,0,0,15,10,0,21,3,6,3,12,0,0,0,12,9,0,17,5,3,0,7,0,0,0,10,5,0,14,6,0,0,10,0,0,0,10,8,0,11,8,0,0,19,0,0,0,19,9,0,23,5,4,0,9,0,0,0,9,5,0,13,6,6,0,12,0,0,0,12,0,0,17,4,0,0,4,0,0,0,4,4,0,6,32,10,0,47,0,0,0,45,15,0,62,6,4,4,18,0,0,0,18,6,0,21,0,0
POA2028,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,3,0,0,0,3,6,0,8,4,0,0,8,0,0,0,5,6,0,10,3,0,0,3,0,0,0,3,3,0,12,0,0,0,6,0,0,0,6,4,0,10,7,4,0,10,0,0,0,10,5,0,12,0,0,0,0,0,0,0,0,0,0,0,9,6,0,17,0,0,0,14,7,0,24,0,0,0,0,0,0,0,0,5,0,5,7,0,3,6,0,0,0,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,18,3,3,22,0,0,0,22,11,0,33,4,0,3,13,0,0,0,13,3,0,13,3,0
POA2029,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,13,0,13,0,3,4,3,0,0,0,3,3,0,10,6,7,0,13,0,0,0,12,6,0,17,5,9,0,15,0,0,0,15,12,0,30,8,11,0,24,0,0,0,24,10,0,32,14,4,0,20,0,0,0,20,11,0,32,10,7,0,20,0,0,0,20,4,0,28,34,13,0,47,0,0,0,48,15,0,64,4,0,0,8,0,0,0,8,3,0,10,11,6,0,19,0,0,0,19,5,0,18,9,0,0,8,0,0,0,8,0,0,8,27,10,5,40,0,0,0,40,14,0,52,11,12,0,21,0,0,0,21,7,0,31,0,0
POA2030,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,3,4,9,0,10,0,0,4,8,0,0,0,9,7,0,18,0,0,0,13,0,0,0,13,7,0,20,4,12,0,21,0,0,0,21,15,0,36,10,9,0,16,0,0,0,16,7,0,22,5,7,0,10,0,0,0,10,11,0,19,13,4,0,22,0,0,0,22,6,0,22,22,11,3,33,0,0,0,33,12,0,45,3,9,0,13,0,0,0,13,6,0,14,8,9,4,19,0,0,0,19,8,0,31,3,0,0,5,0,0,0,5,3,0,12,52,16,0,64,3,0,3,62,24,0,84,14,8,3,28,0,0,0,29,13,0,46,0,0
POA2031,0,0,0,3,0,0,0,3,13,0,16,0,3,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,8,0,10,0,4,0,3,0,0,0,5,14,0,19,0,3,5,6,0,0,0,9,16,0,31,4,24,3,24,4,0,3,31,28,0,57,3,14,6,29,0,0,0,31,22,0,55,12,25,0,42,5,4,6,45,35,0,79,20,21,0,45,0,6,6,47,32,0,80,40,23,3,68,0,0,0,71,20,0,87,38,21,4,64,3,0,3,66,17,0,82,90,24,6,122,4,0,3,122,32,0,155,26,14,6,42,0,0,5,41,11,0,56,53,5,0,62,0,0,0,63,3,0,68,12,6,0,15,0,0,0,15,8,0,16,99,20,4,124,0,0,0,121,13,0,142,35,11,6,55,0,0,0,54,30,0,81,0,0
POA2032,0,0,0,0,6,0,4,4,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,10,0,0,0,0,0,0,5,4,10,0,18,0,0,0,4,0,0,0,4,12,0,16,0,4,0,4,0,0,0,4,12,0,20,0,14,6,13,0,5,5,17,20,0,35,6,13,3,21,0,0,0,21,37,0,61,6,8,3,12,0,0,0,12,27,0,42,14,4,6,25,0,0,0,25,22,0,43,12,9,0,23,0,0,0,23,15,0,40,12,14,0,26,0,0,0,25,7,0,37,31,6,0,39,0,0,0,40,19,0,61,10,4,0,14,6,0,6,16,13,0,27,14,3,0,18,0,0,0,18,8,0,18,9,0,0,6,0,0,0,9,3,0,17,11,13,3,21,0,0,0,21,10,0,37,3,5,0,13,5,0,5,18,9,5,30,0,0
POA2033,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,12,0,4,0,8,0,0,0,8,3,0,10,0,3,0,3,0,0,0,3,13,0,14,0,8,0,10,0,0,0,13,5,0,18,7,8,0,14,3,0,3,16,18,0,36,10,11,4,23,0,0,0,23,4,0,30,16,7,0,18,0,0,0,18,8,0,32,11,3,0,16,0,0,0,16,10,0,28,21,14,0,34,0,0,0,34,13,0,45,10,3,0,11,0,0,0,11,4,0,22,8,0,0,9,0,0,0,14,5,0,13,4,0,0,8,0,0,0,8,4,0,8,20,6,0,23,0,0,0,30,7,0,35,8,6,0,11,0,0,0,14,4,0,18,4,0
POA2034,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,14,0,0,0,0,0,0,0,4,11,0,13,0,0,0,4,0,0,0,4,15,0,25,0,5,4,7,0,4,4,18,28,0,45,3,7,3,16,3,0,3,19,18,0,37,5,13,8,20,0,0,5,25,19,0,50,11,14,4,32,0,0,0,30,21,0,53,15,5,0,25,3,0,3,32,10,0,38,13,7,0,26,0,0,0,24,11,0,39,24,3,3,28,0,0,0,28,6,0,38,49,20,0,72,0,0,0,72,12,0,79,11,3,4,16,0,0,0,16,5,0,20,23,6,0,33,0,0,0,33,7,0,41,3,0,0,4,0,0,0,4,3,0,10,57,15,0,72,0,0,0,72,13,0,85,18,9,3,26,0,3,0,28,16,0,47,0,5
POA2035,0,0,0,0,4,0,5,6,20,0,30,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,3,9,17,0,25,0,10,0,10,3,0,4,14,21,0,33,0,11,0,6,3,3,8,12,42,0,58,0,6,0,11,6,0,9,16,36,0,51,6,13,5,24,4,4,8,30,57,0,91,20,22,4,52,4,3,6,57,68,0,121,21,22,3,44,0,0,4,51,71,0,117,30,28,4,60,3,0,0,65,39,0,101,28,23,3,57,3,0,4,63,49,0,102,47,11,9,62,0,0,0,69,30,0,102,85,32,12,128,0,0,0,130,37,0,166,36,14,3,54,0,0,0,54,38,0,91,35,11,0,44,0,0,0,44,14,0,56,5,0,0,12,0,0,0,12,10,0,19,78,9,5,94,0,0,3,96,36,0,127,31,16,9,56,0,0,0,56,39,0,95,3,0
POA2036,0,0,0,6,3,0,0,9,26,0,29,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,5,5,5,12,0,11,0,4,0,9,6,0,6,9,21,0,28,0,12,4,16,5,0,3,19,41,0,57,3,30,3,33,0,0,0,36,35,0,74,9,24,7,38,3,0,3,47,53,0,96,17,34,3,61,0,0,0,61,86,0,140,39,29,4,72,0,0,0,76,47,0,126,44,40,7,83,0,0,4,86,53,0,142,41,12,6,60,0,0,0,59,25,0,88,29,17,11,55,0,0,0,57,21,3,76,88,36,10,133,0,3,0,140,49,0,187,38,8,4,51,3,0,3,52,29,0,78,45,9,5,57,0,0,0,57,10,0,57,22,7,5,27,0,0,0,27,6,0,32,55,10,0,69,0,0,0,72,13,0,80,30,17,5,49,0,0,0,52,30,8,84,0,0
POA2037,0,0,0,0,0,0,0,0,15,0,15,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,6,0,13,0,0,0,5,0,0,0,5,23,0,25,0,4,4,4,0,0,0,7,15,0,26,0,5,5,9,4,0,4,14,26,0,38,4,6,6,12,0,0,0,18,28,0,47,0,12,0,18,0,0,0,17,45,0,63,7,13,0,21,0,0,0,21,30,0,47,10,11,0,26,0,0,0,22,25,0,46,14,10,0,20,0,0,0,23,10,0,33,13,6,3,19,0,0,0,23,5,0,26,33,10,0,40,0,0,0,40,14,0,53,5,4,0,5,0,0,0,5,7,0,19,18,0,4,21,0,0,0,21,6,0,28,0,0,0,0,0,0,0,0,0,0,0,45,8,0,56,0,0,0,56,4,0,62,13,4,4,20,0,0,0,20,13,0,34,0,0
POA2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,7,0,13,0,3,0,3,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,4,8,0,9,0,10,4,12,0,0,0,12,6,0,15,3,4,3,15,0,0,0,15,10,0,21,6,6,0,16,0,0,0,16,6,0,16,4,10,0,10,0,0,0,10,0,0,13,25,17,0,50,0,0,0,50,3,0,53,6,3,0,9,0,0,0,9,5,0,15,11,0,0,12,0,0,0,12,3,0,20,3,0,0,6,0,0,0,3,3,0,6,33,5,0,42,0,0,0,42,5,0,43,11,0,3,12,0,0,0,12,10,0,24,0,0
POA2039,0,0,0,4,0,0,3,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,3,7,0,11,0,6,0,6,0,0,0,6,0,0,7,3,0,0,3,0,0,0,7,6,0,13,0,8,0,8,0,0,0,8,7,0,13,3,8,0,13,0,0,0,11,9,0,23,14,0,0,18,0,0,0,18,0,0,18,7,11,0,13,0,0,0,13,7,0,22,28,5,7,35,0,0,0,35,5,0,45,4,3,0,7,0,0,0,7,5,0,19,15,4,0,22,0,0,0,22,0,0,22,3,0,0,3,0,0,0,3,0,0,3,35,0,0,39,0,0,0,41,9,0,49,6,6,0,16,0,0,0,16,9,0,17,0,0
POA2040,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,8,0,9,0,3,0,6,3,0,3,9,11,0,16,0,0,0,0,0,0,0,0,21,0,22,0,9,0,10,4,0,3,16,25,0,39,0,8,5,10,0,3,3,16,17,0,33,6,12,0,16,3,0,3,18,38,0,59,8,20,5,34,0,0,3,34,38,0,74,16,13,5,31,0,0,0,29,24,0,50,29,21,5,52,0,0,0,53,21,0,77,29,7,0,43,0,0,5,42,13,0,60,80,22,7,105,0,0,0,106,14,0,126,16,6,3,30,0,0,0,30,14,0,42,36,12,4,49,0,0,0,49,9,0,60,10,0,0,9,0,0,0,9,3,0,12,90,8,0,102,0,0,3,104,5,0,104,26,10,0,39,0,4,4,43,12,4,56,0,0
POA2041,0,0,0,0,3,0,3,3,5,0,11,0,0,0,0,0,0,0,0,6,0,7,0,0,0,3,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,0,0,0,3,14,0,18,0,4,4,10,0,0,0,9,8,0,19,0,0,3,8,0,0,0,10,9,0,21,0,5,4,10,0,0,0,9,14,0,20,5,9,0,12,0,0,0,12,16,0,25,12,9,6,21,0,0,0,21,16,0,40,9,7,0,16,0,0,0,16,13,0,25,7,3,4,15,0,0,0,15,11,0,26,32,12,3,47,3,3,3,54,20,0,69,12,3,0,16,0,0,0,16,3,0,21,17,4,0,20,0,0,0,20,4,0,24,5,0,0,5,0,0,0,5,0,0,4,94,3,8,105,0,0,0,104,10,0,113,19,11,0,27,0,0,4,29,10,0,36,0,0
POA2042,0,0,0,0,0,0,0,0,4,0,3,3,0,0,5,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,12,0,0,0,3,0,0,0,3,8,0,12,0,3,0,3,0,0,0,4,6,0,17,0,3,0,7,0,0,0,6,15,0,19,0,12,3,18,0,0,0,18,16,0,35,10,4,0,20,0,0,0,20,14,0,33,17,10,0,31,0,0,4,29,9,0,44,10,5,0,18,0,0,0,19,10,0,34,13,12,4,24,0,0,0,24,8,0,29,53,7,4,62,0,0,0,62,16,0,76,14,5,0,20,0,0,0,20,6,0,29,19,3,0,21,0,0,0,21,0,0,23,3,7,0,10,0,0,0,10,0,0,8,32,0,0,33,0,0,0,32,5,0,38,16,3,0,14,0,0,0,16,5,0,24,0,0
POA2043,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,6,3,0,10,0,3,0,9,0,0,0,11,5,0,10,6,0,0,6,0,0,0,6,11,0,14,0,4,0,10,0,0,0,13,4,0,16,4,3,0,10,0,0,0,10,3,0,15,9,4,0,12,0,0,0,12,0,0,14,16,5,0,15,0,0,0,15,5,0,19,26,5,0,37,0,0,0,37,4,0,39,7,0,0,8,0,0,0,8,6,0,9,8,0,0,10,0,0,0,10,0,0,10,3,0,0,3,0,0,0,3,4,0,6,20,0,0,24,0,0,0,24,0,0,24,3,0,0,3,0,0,0,3,6,0,8,0,0
POA2044,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,4,11,0,12,0,3,0,3,0,0,0,7,11,0,13,0,0,0,3,0,0,0,4,15,0,19,8,7,4,20,0,0,0,20,8,0,28,7,8,0,14,0,0,0,15,13,0,30,11,4,0,11,0,0,0,11,14,0,28,8,7,0,16,0,0,0,16,10,0,22,22,9,3,33,0,0,0,33,8,0,39,8,3,0,9,0,0,0,9,9,0,11,8,4,0,13,0,0,0,13,4,0,12,0,0,0,3,0,0,0,3,0,0,4,25,0,0,25,0,0,0,18,0,0,18,3,5,0,6,3,0,3,9,6,0,20,0,0
POA2045,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,4,0,10,0,0,0,4,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,19,0,23,6,0,0,0,0,0,0,0,15,0,18,0,6,0,3,0,0,0,3,11,0,21,4,3,0,7,0,0,0,7,8,0,12,6,0,0,13,0,0,0,13,5,0,14,18,0,0,16,0,0,0,18,8,0,29,3,3,0,4,0,0,0,4,6,0,13,9,0,0,14,0,0,0,14,3,0,15,5,0,0,7,0,0,0,7,0,0,4,25,0,0,25,0,0,0,25,7,0,25,5,3,0,10,0,0,0,10,5,0,14,0,0
POA2046,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,5,0,10,0,5,0,5,0,0,0,5,7,0,12,0,0,0,0,0,0,0,0,9,0,14,0,5,4,9,0,0,0,9,22,0,24,0,5,0,7,3,3,4,10,24,0,34,0,22,3,28,0,0,0,28,29,0,50,9,15,0,27,0,0,0,20,53,0,78,21,22,8,48,0,0,0,48,40,0,90,16,15,6,36,0,0,0,36,35,0,73,35,13,3,53,0,0,0,53,29,0,78,34,9,0,44,0,0,0,44,26,0,72,91,27,7,128,3,0,6,134,34,0,169,28,13,3,37,0,0,0,36,27,0,68,36,14,5,55,0,0,0,56,11,0,67,13,3,0,13,0,0,0,13,5,0,17,66,5,0,78,0,4,4,78,15,0,96,30,10,5,44,0,0,0,44,31,0,81,0,0
POA2047,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,0,0,3,0,7,0,7,0,0,0,7,6,0,16,0,4,0,3,0,0,0,3,14,0,18,3,12,4,19,0,0,0,19,7,0,28,7,12,4,14,0,0,0,17,12,0,33,8,9,3,23,0,0,5,28,11,0,40,10,9,0,18,5,0,5,19,8,0,26,13,8,0,23,0,0,0,23,10,0,29,30,6,0,33,0,0,0,34,4,0,46,16,9,0,21,0,0,0,19,10,0,31,27,9,0,32,4,0,4,31,7,0,37,11,0,0,12,0,0,0,12,0,0,15,67,8,0,75,0,0,0,77,8,0,87,12,6,0,15,0,0,0,17,6,0,31,0,0
POA2048,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,5,4,0,11,0,4,0,4,0,0,0,3,0,0,3,0,0,0,5,0,0,0,5,6,0,7,4,3,0,5,0,0,0,5,5,0,15,4,6,0,5,0,0,0,5,10,0,19,5,0,0,10,0,0,0,10,3,0,12,11,3,0,10,0,0,0,10,0,0,12,22,6,7,30,0,0,0,30,10,0,40,0,0,0,0,0,0,0,0,3,0,3,8,5,0,8,0,0,0,8,0,0,16,3,0,0,0,0,0,0,0,0,0,0,30,4,0,35,0,0,0,35,0,0,34,14,3,0,11,0,0,0,11,5,0,19,0,0
POA2049,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,4,4,3,11,0,15,0,4,0,5,0,0,0,10,5,0,17,3,3,0,6,0,0,0,6,12,0,17,17,12,3,25,0,0,0,31,14,0,42,7,7,4,19,0,0,0,18,8,0,27,14,7,0,19,0,0,0,26,8,0,34,13,3,5,17,0,0,0,17,9,0,24,41,9,4,51,0,0,0,53,9,0,66,11,4,0,21,0,0,0,20,4,0,24,22,0,0,25,0,0,0,25,0,0,26,5,0,0,5,0,0,0,5,0,0,7,28,0,0,29,0,0,0,29,0,0,31,6,3,0,14,0,0,0,14,5,0,21,0,0
POA2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,6,3,0,7,0,0,0,0,0,0,3,4,4,0,11,0,0,0,3,0,0,0,3,3,0,15,0,0,0,4,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,4,0,8,11,0,0,12,0,0,0,12,0,0,10,3,0,0,7,0,0,0,7,3,0,12,19,3,0,26,0,0,0,31,0,0,29,6,6,0,5,0,0,0,5,4,0,8,4,3,0,8,0,0,0,8,4,0,12,0,0,0,6,0,0,0,6,0,0,4,23,0,0,23,0,0,0,23,0,0,26,4,6,0,6,0,0,0,6,0,0,10,0,0
POA2060,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,9,0,4,0,3,0,7,0,0,0,10,5,0,12,3,6,0,7,0,0,0,8,7,0,9,0,0,0,7,0,0,0,7,11,0,16,3,15,0,21,0,0,0,18,10,0,31,8,3,5,13,0,0,0,18,3,0,23,4,0,0,8,0,0,0,8,7,0,18,14,7,0,24,0,0,0,24,6,0,29,31,8,4,42,0,0,0,45,9,0,54,13,5,0,19,0,0,0,19,5,0,23,13,3,0,18,0,0,0,18,6,0,21,0,3,0,0,0,0,0,0,3,0,8,73,8,0,81,0,0,0,83,13,0,94,14,4,4,20,0,0,0,20,4,0,23,0,0
