POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA2019,42,0,5,5,42,13,0,57,3,0,0,0,3,0,0,0,3,0,5,3,263,48,9,0,321,5,6,9,330,32,3,361,79,8,0,0,90,0,0,0,89,8,0,96,47,14,0,0,59,0,0,0,59,0,0,62,8,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,131,25,4,0,160,6,0,6,164,5,0,173,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,133,25,4,0,166,4,0,4,164,5,0,175,21,4,4,0,22,0,0,0,27,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,155,32,8,0,192,4,0,4,195,12,0,207,114,26,4,0,142,0,0,0,145,6,0,151,64,14,6,0,84,0,0,0,84,8,0,92
POA2020,42,0,0,0,43,13,0,56,0,0,0,0,0,0,0,0,0,0,0,0,186,35,15,3,239,12,0,14,247,24,0,275,66,5,3,0,75,0,0,3,83,3,0,91,28,13,0,0,36,3,0,3,43,5,0,45,5,4,0,0,10,0,0,0,10,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,103,21,4,0,129,6,0,8,139,9,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,3,108,21,4,0,133,9,0,6,142,9,0,145,19,10,0,0,27,0,0,0,27,11,0,38,0,0,0,0,0,0,0,0,0,0,0,0,120,32,3,0,158,9,0,6,168,21,0,193,68,17,3,0,85,0,0,0,85,9,0,98,29,12,5,0,51,0,0,0,51,8,0,56
POA2021,39,0,0,0,39,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,226,21,0,0,253,4,0,4,258,7,3,265,61,6,0,0,72,0,0,0,75,0,0,76,38,4,5,0,51,0,0,0,51,0,0,50,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,111,12,9,0,130,3,0,3,132,3,4,141,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,112,12,9,0,135,3,0,3,135,3,4,144,25,0,0,6,24,0,0,0,24,4,0,31,0,0,0,0,0,0,0,0,0,0,0,3,139,12,9,3,161,3,0,3,160,12,0,174,80,5,0,0,85,3,0,3,89,3,0,88,34,3,0,0,40,0,0,0,40,4,0,45
POA2022,40,3,0,3,40,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,225,38,10,0,278,4,0,4,282,16,0,303,62,7,0,0,69,0,0,0,72,6,0,78,49,6,0,0,57,0,0,0,58,0,0,60,3,0,3,0,7,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,113,22,5,0,138,0,0,6,139,12,0,149,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,6,9,0,0,0,9,0,0,0,9,0,0,11,120,22,5,0,140,0,0,6,144,9,0,157,22,3,0,0,26,0,0,0,27,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,139,19,5,0,165,0,0,5,170,15,0,187,68,14,0,0,76,0,0,0,82,5,0,84,45,9,5,0,56,0,0,0,56,5,0,62
POA2023,100,3,0,3,98,11,0,112,0,0,0,0,0,0,0,0,0,0,0,0,258,48,0,12,307,3,0,3,315,18,0,337,61,7,0,0,75,0,0,0,77,4,0,77,33,14,0,0,45,0,0,0,45,4,0,56,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,21,0,0,123,0,0,0,121,11,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,21,5,0,120,0,0,0,119,11,0,138,53,7,0,4,65,0,0,0,61,12,0,74,0,0,0,0,0,0,0,0,0,0,0,0,151,28,3,3,185,0,0,4,191,22,0,211,72,6,0,0,81,0,0,4,79,6,0,85,59,14,0,0,80,0,0,0,80,6,0,91
POA2024,69,0,0,0,69,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,303,21,8,3,333,4,0,4,338,15,0,356,73,7,0,0,80,0,0,0,77,3,0,80,56,12,0,0,64,0,0,0,64,0,0,68,6,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,134,22,0,0,154,0,0,0,157,5,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,133,23,0,0,159,0,0,0,158,5,0,165,39,8,0,0,39,0,0,0,39,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,173,24,0,0,199,0,0,0,197,12,0,212,89,12,0,0,100,0,0,0,100,10,0,107,74,16,0,0,85,0,0,0,85,0,0,89
POA2025,30,0,0,0,30,3,0,33,0,0,0,3,3,0,0,0,3,0,0,4,117,19,0,0,140,5,0,5,145,12,0,158,29,0,0,0,31,0,0,0,31,5,0,34,19,9,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,63,0,0,0,63,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,54,13,0,0,68,0,0,0,70,3,0,69,17,5,0,0,28,0,0,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,74,17,0,0,91,0,0,0,89,3,0,96,45,8,0,0,49,3,0,3,49,0,0,51,26,6,0,0,32,0,0,0,28,0,0,31
POA2026,95,0,0,0,95,8,0,105,0,0,0,0,0,0,0,0,0,0,6,6,477,98,15,6,595,9,0,13,606,33,6,643,113,18,0,0,138,5,0,5,141,10,0,148,107,20,0,0,127,0,0,0,126,9,0,135,12,3,4,0,18,0,0,0,18,0,0,21,0,0,0,4,4,0,0,0,4,0,0,4,230,44,4,4,288,6,0,6,286,22,0,309,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,5,0,5,6,0,0,6,236,44,4,4,287,3,0,3,296,22,0,317,38,7,5,0,54,0,0,0,57,10,0,64,0,0,0,0,0,0,0,0,0,0,0,0,274,56,12,4,340,3,0,6,349,28,3,378,155,26,0,0,185,4,0,9,191,12,0,199,138,31,0,0,171,5,0,5,175,4,0,179
POA2027,36,0,0,0,36,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,77,15,0,6,100,0,0,0,100,12,0,110,21,7,0,0,23,0,0,0,23,0,0,23,15,6,0,0,21,0,0,0,21,0,0,21,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,9,3,0,45,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,3,0,45,0,0,0,47,0,0,47,13,7,0,0,17,0,0,0,17,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,48,12,3,0,68,0,0,0,68,0,0,72,26,9,0,0,30,0,0,0,32,3,0,36,17,9,0,0,27,0,0,0,27,0,0,27
POA2028,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,0,57,0,0,0,57,3,0,63,9,0,0,0,9,0,0,0,13,5,0,17,14,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,28,0,0,0,28,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,28,0,0,0,28,5,0,31,13,0,0,0,9,0,0,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,40,4,0,4,41,3,0,49,15,0,0,0,19,0,0,0,19,9,0,20,12,4,0,0,12,0,0,0,12,0,0,16
POA2029,44,0,0,0,44,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,192,40,4,9,247,0,0,0,248,16,0,264,44,10,0,0,53,4,0,4,54,4,0,54,46,18,0,0,56,0,0,0,63,7,0,67,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0,123,4,0,4,123,8,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,94,30,0,0,123,4,0,4,125,8,0,133,17,6,0,0,18,0,0,0,18,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,113,33,0,0,140,3,0,3,147,10,0,157,81,12,0,0,90,0,0,0,90,0,0,93,47,15,0,0,65,5,0,5,67,0,0,67
POA2030,124,3,0,3,127,18,0,141,0,0,0,4,4,0,0,0,4,0,0,4,418,58,3,17,495,4,0,4,500,44,0,540,95,6,0,0,108,0,0,0,111,8,0,123,126,19,0,0,146,0,0,5,155,7,0,156,5,5,0,0,10,0,0,0,14,0,0,14,4,0,0,3,7,0,0,0,7,0,0,7,235,32,7,8,273,7,0,3,280,20,0,293,0,4,0,0,4,0,0,0,5,0,0,5,3,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,7,0,0,0,8,0,0,8,240,36,7,8,288,9,0,9,295,20,0,310,77,10,0,4,88,0,0,0,88,16,0,103,0,0,0,0,0,0,0,0,0,0,0,0,312,40,6,11,372,9,0,9,380,26,0,411,134,13,0,0,152,0,0,0,150,19,0,172,141,29,0,0,166,0,0,0,170,3,0,178
POA2031,116,0,0,0,116,12,0,131,0,0,0,0,0,0,0,0,0,0,0,3,629,106,19,9,757,15,4,21,778,41,0,827,160,21,4,0,184,0,0,6,192,17,0,205,122,22,4,0,142,0,0,0,142,5,0,145,11,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,286,43,9,0,343,3,0,6,348,17,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,9,0,0,9,291,45,11,0,346,3,0,6,355,17,0,373,61,5,0,3,68,0,0,0,75,9,0,81,0,0,0,0,0,0,0,0,0,0,0,0,355,51,11,3,419,4,0,7,429,24,0,455,221,27,5,0,259,0,4,5,262,14,0,278,143,33,0,0,179,3,0,3,183,13,0,193
POA2032,42,0,0,0,39,14,0,54,0,0,0,0,0,0,0,0,0,0,0,0,221,49,8,3,283,5,0,5,290,33,0,323,63,12,3,0,71,6,0,7,80,8,0,89,48,14,3,3,64,0,0,0,65,8,0,69,8,0,0,0,10,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,122,24,6,3,153,8,0,7,160,14,0,170,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,122,24,6,0,150,8,0,7,159,14,0,173,13,7,4,0,23,5,0,5,27,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,132,29,10,0,176,9,0,9,188,22,0,209,91,16,5,4,117,3,0,3,116,7,0,127,66,10,0,0,73,0,0,0,74,4,0,77
POA2033,33,0,0,0,33,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,175,26,4,4,211,3,0,3,212,16,0,229,45,8,0,0,52,0,0,0,57,3,0,59,31,11,0,0,41,0,0,0,46,0,0,46,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,18,0,0,107,0,0,0,106,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,18,0,0,103,0,0,0,109,0,0,110,16,5,0,0,18,0,0,0,18,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,106,19,0,0,128,0,0,0,129,9,0,139,45,7,0,0,53,0,0,0,53,6,0,62,38,5,0,0,49,0,0,0,53,3,0,54
POA2034,60,0,0,0,60,7,0,65,0,0,0,0,0,0,0,0,0,0,0,3,362,42,9,4,418,8,4,13,428,21,3,452,100,14,7,0,116,0,0,5,117,4,0,122,79,17,6,0,97,0,0,0,103,3,0,107,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,185,30,7,0,223,0,3,4,227,11,0,238,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,189,30,7,0,227,4,3,4,233,14,0,244,32,9,0,0,34,0,0,0,39,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,222,34,7,3,269,7,3,4,275,24,0,297,139,12,6,0,158,0,0,0,157,9,0,171,118,26,5,0,139,0,0,0,148,8,0,156
POA2035,108,6,0,6,108,29,0,136,3,0,0,0,6,0,0,0,6,0,0,6,676,121,38,16,850,16,0,16,864,73,0,940,225,34,10,0,269,8,0,8,276,16,0,293,138,29,5,0,178,6,0,6,181,4,0,186,20,0,8,0,21,0,0,0,25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,380,63,18,3,474,12,0,12,482,25,0,508,8,0,0,0,8,0,0,0,7,0,0,6,7,0,0,0,8,0,0,0,8,0,0,9,15,0,0,0,12,0,0,0,13,0,0,16,394,67,18,3,487,9,0,9,501,24,0,525,43,15,6,6,70,0,0,0,72,19,0,89,0,0,0,0,0,0,0,0,0,0,0,0,436,83,25,8,556,15,0,14,574,42,0,616,264,52,7,3,327,8,0,8,337,19,0,354,183,49,13,0,240,3,0,3,243,11,0,256
POA2036,116,7,0,7,119,29,0,152,0,0,0,0,6,0,0,0,6,0,0,6,609,123,37,11,781,5,3,8,790,66,4,860,184,17,4,0,212,3,0,3,218,14,0,234,131,39,5,0,175,0,0,0,175,3,0,176,10,5,4,0,15,0,0,0,15,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,327,65,12,0,407,3,5,6,410,20,0,428,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,4,0,0,0,4,4,0,5,7,0,0,0,7,0,0,0,7,3,0,7,332,65,12,0,408,3,5,6,419,22,0,442,53,8,3,7,70,3,0,3,65,21,0,94,0,0,0,0,0,0,0,0,0,0,0,0,386,70,16,3,477,6,5,6,486,40,0,529,226,31,16,0,269,0,0,0,273,29,0,302,155,38,17,0,213,0,0,0,213,7,0,218
POA2037,27,0,0,0,27,17,0,41,0,0,0,0,0,0,0,0,0,0,4,4,158,11,4,0,180,0,0,0,188,20,4,210,52,5,0,0,57,0,0,0,57,0,0,57,30,0,0,0,34,0,0,0,34,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,12,0,0,90,0,0,0,90,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0,4,0,0,3,0,0,0,3,0,0,3,78,15,0,0,94,0,0,0,94,0,0,96,11,0,0,0,11,0,0,0,11,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,98,15,0,0,112,0,0,0,112,4,0,115,57,7,0,0,63,0,0,0,63,4,0,71,40,8,0,0,46,0,0,0,46,3,0,47
POA2038,25,0,0,0,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,188,19,3,0,213,6,0,8,218,11,0,229,74,9,0,0,79,7,0,7,88,5,0,89,35,0,0,0,38,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,13,0,0,128,7,0,7,131,5,0,131,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,116,13,0,0,128,7,0,7,129,5,0,133,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,127,13,0,0,136,7,0,7,142,5,0,148,66,11,4,0,85,8,0,8,91,3,0,95,29,4,0,0,35,0,0,0,35,3,0,36
POA2039,26,0,0,0,26,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,184,13,11,0,200,0,0,0,202,15,0,213,53,4,0,0,63,0,0,0,66,0,0,63,22,4,0,0,32,0,0,0,32,0,0,32,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,6,5,0,101,0,0,0,99,4,0,105,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,10,5,0,106,0,0,0,107,4,0,108,10,0,0,0,9,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,98,12,5,0,116,0,0,0,114,3,0,119,67,3,3,0,71,0,0,0,77,3,0,79,31,6,0,0,36,0,0,0,36,0,0,37
POA2040,58,0,0,0,58,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,531,69,24,3,623,6,0,6,633,32,0,669,174,21,11,0,197,0,0,0,202,16,0,215,78,9,6,0,97,0,0,0,96,6,0,102,13,3,5,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,267,31,19,0,310,0,0,0,318,16,0,333,5,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,4,0,0,0,4,0,0,4,10,0,0,0,9,0,0,0,13,0,0,13,274,30,19,0,321,0,5,8,326,16,0,345,24,9,6,0,35,0,0,0,38,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,299,38,18,0,357,0,6,10,362,23,0,391,196,27,4,0,229,10,0,10,238,13,0,246,94,21,8,0,123,0,0,0,126,4,0,132
POA2041,60,0,0,0,60,5,0,60,0,0,0,3,3,0,0,0,3,0,0,3,361,37,9,8,410,4,3,8,424,21,0,443,97,9,6,0,109,4,0,6,112,6,0,118,64,13,0,5,75,6,0,6,79,6,0,86,7,0,6,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,169,18,3,5,199,5,0,4,203,9,0,211,5,0,0,0,3,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,7,3,0,0,10,0,0,0,9,0,0,9,175,23,3,5,205,7,0,12,211,9,0,220,22,5,0,0,31,0,0,0,31,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,200,22,8,5,234,7,0,12,242,16,0,256,112,24,0,0,143,3,0,9,147,17,0,168,72,13,0,0,86,0,0,0,86,9,0,89
POA2042,9,0,0,0,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,217,38,6,0,258,0,0,0,260,22,0,285,68,10,0,0,74,0,0,0,80,12,0,87,44,3,0,0,54,0,0,0,54,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,20,5,0,131,0,0,0,135,9,0,143,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,111,14,5,0,134,0,0,0,135,9,0,150,12,4,0,0,17,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,126,20,3,0,148,0,0,0,151,11,0,166,70,15,0,0,91,0,0,0,94,9,0,101,34,8,0,0,43,0,0,0,43,4,0,51
POA2043,8,0,0,0,8,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0,0,101,0,0,6,103,3,0,109,34,4,0,0,31,0,0,0,31,4,0,41,22,6,3,0,27,0,0,0,27,0,0,27,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,6,4,0,67,0,0,0,67,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,4,0,63,0,0,0,63,5,0,73,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,59,6,4,0,72,0,0,0,72,6,0,74,20,5,0,0,24,0,0,0,24,9,0,31,16,4,0,0,21,0,0,0,21,3,0,22
