POA_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
POA3371,0,0,0,0,0,0,0,0,0,12,5,0,18,0,0,0,23,26,0,52
POA3373,0,0,0,0,0,0,0,4,3,23,16,5,50,0,0,0,51,47,4,104
POA3374,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,4,0,13
POA3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
POA3377,0,0,0,0,0,0,3,0,6,111,110,18,242,13,9,17,266,158,3,426
POA3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3379,0,0,0,0,0,0,0,0,0,7,7,0,11,0,0,0,7,15,0,27
POA3380,0,0,0,0,0,0,6,5,10,50,66,9,127,0,0,0,129,121,4,259
POA3381,0,0,0,0,0,0,0,0,0,11,9,0,19,0,0,0,19,14,0,34
POA3384,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,13,0,15
POA3385,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,8,0,11
POA3387,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
POA3388,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,3,11,8,0,19
POA3390,0,0,0,0,0,0,0,0,4,7,9,0,20,0,0,0,20,27,0,43
POA3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
POA3392,0,0,0,0,0,0,0,0,0,4,6,0,14,0,0,0,14,12,0,25
POA3393,0,0,0,0,0,0,0,0,4,25,33,8,60,0,0,0,60,45,3,112
POA3395,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,9
POA3396,0,0,0,0,0,0,0,0,0,9,4,0,14,0,0,0,16,10,0,23
POA3400,4,4,0,0,0,4,5,8,10,184,198,36,412,8,13,23,434,286,11,734
POA3401,0,0,0,0,0,0,0,3,3,34,25,3,67,0,0,0,67,34,8,106
POA3407,0,0,0,0,0,0,0,0,0,9,4,0,4,0,0,0,9,0,0,10
POA3409,0,0,0,0,0,0,0,0,0,12,12,0,24,0,0,0,22,8,0,30
POA3412,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,5,0,15
POA3413,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
POA3414,0,0,0,0,0,0,0,0,3,16,16,3,28,0,6,3,34,30,0,66
POA3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3418,0,0,0,0,0,0,0,0,0,15,28,3,42,0,0,0,47,33,0,81
POA3419,0,0,0,0,0,0,0,0,0,3,12,0,14,0,3,4,23,7,0,33
POA3420,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6
POA3423,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,0,17
POA3424,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,9,0,19
POA3427,0,0,0,0,0,0,0,0,0,90,55,11,151,5,3,8,159,72,4,231
POA3428,0,0,0,0,0,0,0,0,0,7,9,0,13,0,0,0,11,9,0,22
POA3429,4,7,0,0,0,7,10,8,22,674,432,88,1197,28,26,56,1254,596,19,1866
POA3430,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,7,6,0,16
POA3431,0,0,0,0,0,0,0,3,3,51,47,6,104,0,4,4,112,42,3,151
POA3432,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
POA3433,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,11
POA3434,0,0,0,0,0,0,0,0,0,60,49,10,114,3,8,10,125,88,0,212
POA3435,0,4,0,0,0,4,0,0,4,44,28,3,76,0,0,0,77,50,3,128
POA3437,0,0,0,0,0,0,0,6,4,146,112,15,268,0,7,8,277,76,10,368
POA3438,0,0,0,0,0,0,0,0,0,26,25,0,54,0,0,0,57,16,6,71
POA3440,0,0,0,0,0,0,0,0,0,14,15,5,38,0,0,0,42,18,0,60
POA3441,0,0,0,0,0,0,0,0,0,6,8,0,10,0,0,0,10,16,0,26
POA3442,0,0,0,0,0,0,0,4,5,112,92,9,216,3,3,10,220,110,7,335
POA3444,0,3,0,0,0,3,3,3,8,108,78,20,204,7,4,12,220,128,5,347
POA3446,0,0,0,0,0,0,0,0,0,8,7,0,14,0,0,0,18,12,0,30
POA3447,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,8,0,25
POA3448,0,0,0,0,0,0,0,0,0,8,6,0,19,0,0,0,16,13,0,32
POA3450,0,0,0,0,0,0,6,0,3,97,115,15,228,0,0,8,235,133,7,373
POA3451,0,0,0,0,0,0,0,0,0,54,95,11,162,0,4,0,167,82,0,251
POA3453,0,0,0,0,0,0,0,0,0,14,19,0,38,0,0,0,40,25,0,65
POA3458,0,0,0,0,0,0,0,0,0,12,24,3,40,4,0,5,43,25,4,69
POA3460,0,0,0,0,0,0,0,4,0,28,40,0,69,0,3,3,73,57,3,134
POA3461,0,0,0,0,0,0,4,0,0,26,40,5,69,0,4,3,73,58,0,135
POA3462,0,0,0,0,0,0,0,0,0,12,14,0,35,0,0,0,33,11,0,46
POA3463,0,0,0,0,0,0,3,0,3,21,19,4,40,0,0,3,44,37,0,79
POA3464,0,0,0,0,0,0,0,0,0,7,7,0,16,6,0,4,23,12,6,39
POA3465,0,3,0,0,0,3,3,7,13,94,122,21,235,15,8,19,256,273,13,543
POA3467,0,0,0,0,0,0,0,0,0,6,10,0,19,3,0,4,24,36,0,60
POA3468,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,3,0,6
POA3469,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,4,0,3
POA3472,0,0,0,0,0,0,0,0,3,12,11,0,27,8,0,8,31,47,0,75
POA3475,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,0,9
POA3477,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,11,7,0,26
POA3478,0,0,0,0,0,0,0,0,0,25,31,3,55,4,7,5,62,47,4,114
POA3480,0,0,0,0,0,0,0,0,0,16,7,0,32,0,0,0,28,24,0,54
POA3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
POA3483,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,9,14,0,23
POA3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
POA3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3490,0,0,0,0,0,0,3,0,4,8,10,0,18,5,0,5,25,14,0,37
POA3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
POA3494,0,0,0,0,0,0,0,0,0,8,4,0,11,0,0,0,13,6,0,9
POA3496,0,0,0,0,0,0,3,5,6,75,56,6,138,9,4,12,148,118,7,267
POA3498,0,0,0,0,0,0,3,0,3,68,45,7,122,5,0,4,128,64,3,189
POA3500,7,19,0,0,0,19,26,15,50,548,437,76,1054,34,47,76,1136,746,35,1910
POA3501,0,0,0,0,0,0,0,0,0,15,5,0,19,0,0,4,22,22,0,43
POA3505,5,5,0,0,0,5,0,0,7,77,36,14,127,8,5,11,132,70,4,209
POA3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3507,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,5
POA3509,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,7
POA3512,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,8
POA3515,0,0,0,0,0,0,0,0,0,23,15,6,44,0,0,0,44,9,0,52
POA3516,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,0,14
POA3517,0,0,0,0,0,0,0,0,0,9,11,0,21,5,0,3,26,27,0,50
POA3518,0,0,0,0,0,0,0,0,8,4,3,0,15,0,0,0,16,32,0,43
POA3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
POA3521,0,0,0,0,0,0,0,0,4,5,9,0,15,0,0,0,18,17,3,38
POA3522,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,7,0,11
POA3523,0,0,0,0,0,0,4,0,5,19,26,10,50,0,0,9,57,78,0,135
POA3525,0,0,0,0,0,0,0,0,3,11,14,0,19,0,4,5,24,14,0,43
POA3527,0,0,0,0,0,0,0,0,0,0,6,0,10,0,5,4,14,12,0,27
POA3529,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
POA3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3531,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,7
POA3533,0,0,0,0,0,0,0,0,0,5,11,0,16,0,0,0,20,12,0,33
POA3537,0,0,0,0,0,0,0,0,0,6,7,3,17,0,0,0,15,15,0,31
POA3540,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,12
POA3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3544,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9
POA3546,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,9
POA3549,0,0,0,0,0,0,0,0,0,20,18,0,37,0,7,4,49,62,5,113
POA3550,4,5,0,0,0,11,9,17,34,599,620,77,1301,29,46,77,1379,865,30,2266
POA3551,0,0,0,0,0,3,3,7,12,396,338,55,788,22,20,40,830,345,3,1179
POA3555,0,9,0,0,0,9,9,9,21,312,303,50,663,21,20,37,698,473,12,1182
POA3556,3,3,0,0,0,3,11,6,13,231,211,39,480,8,12,27,504,374,18,891
POA3557,0,0,0,0,0,0,0,0,0,5,5,0,16,0,0,0,16,10,0,24
POA3558,0,0,0,0,0,0,0,0,0,7,12,6,26,0,0,0,23,17,0,48
POA3559,0,0,0,0,0,0,0,0,0,3,11,0,15,0,0,0,14,3,0,18
POA3561,0,0,0,0,0,0,4,4,3,38,51,15,94,0,0,0,97,71,5,172
POA3562,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,10
POA3563,0,0,0,0,0,0,0,0,6,11,13,5,22,0,0,0,23,17,3,43
POA3564,3,4,0,0,0,6,6,7,15,200,203,39,442,10,14,20,461,302,9,778
POA3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3566,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,12,9,0,23
POA3567,0,0,0,0,0,0,0,0,0,8,6,0,13,0,0,0,13,5,0,19
POA3568,0,0,0,0,0,0,0,0,0,13,21,5,38,0,0,0,44,37,0,86
POA3570,0,0,0,0,0,0,0,0,0,9,8,0,13,0,0,0,15,11,0,30
POA3571,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,5,0,10
POA3572,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
POA3573,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,12
POA3575,0,0,0,0,0,0,0,0,0,6,8,0,9,0,0,0,12,18,0,32
POA3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3579,0,3,0,0,0,3,7,3,14,39,41,7,85,9,9,12,98,111,3,216
POA3580,0,0,0,0,0,0,0,3,3,9,16,0,21,0,0,0,25,13,6,43
POA3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3584,0,0,0,0,0,0,0,0,0,15,11,0,28,0,0,0,27,13,0,40
POA3585,0,4,0,0,0,4,0,3,6,148,130,29,301,10,7,15,317,187,4,509
POA3586,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,6,0,12
POA3588,0,0,0,0,0,0,0,0,0,7,9,0,11,0,0,0,8,4,0,16
POA3589,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,3,0,6
POA3590,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3
POA3591,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
POA3594,0,0,0,0,0,0,0,0,0,4,6,0,10,0,0,0,14,13,0,18
POA3595,0,0,0,0,0,0,0,0,0,4,4,0,13,0,0,0,14,17,0,33
POA3596,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
POA3597,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,10
POA3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
POA3607,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,8
POA3608,0,0,0,0,0,0,5,0,3,19,19,3,44,7,0,6,51,49,0,105
POA3610,0,0,0,0,0,0,0,4,4,13,15,0,34,0,0,0,31,18,4,49
POA3612,0,0,0,0,0,0,0,0,0,11,19,4,27,0,0,0,27,33,0,66
POA3614,0,0,0,0,0,0,0,0,0,6,5,0,14,0,0,0,14,5,0,16
POA3616,0,0,0,0,0,0,3,3,10,55,46,11,108,4,0,4,113,94,4,212
POA3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3618,0,0,0,0,0,0,0,0,0,11,7,0,20,0,0,0,20,17,0,35
POA3620,0,3,0,0,0,3,5,0,10,99,98,16,216,0,7,10,225,148,7,380
POA3621,0,0,0,0,0,0,0,7,7,21,20,4,46,0,3,9,53,37,7,90
POA3622,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,12,5,0,16
POA3623,0,0,0,0,0,0,0,0,0,14,10,4,30,0,0,0,27,24,0,50
POA3624,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,7,17,0,22
POA3629,0,0,0,0,0,0,4,9,12,142,116,17,275,14,10,20,294,244,11,552
POA3630,0,3,0,4,4,9,18,18,41,390,426,67,886,30,42,73,959,683,35,1675
POA3631,0,8,0,0,0,8,6,4,12,151,95,17,262,6,3,9,271,128,13,411
POA3633,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,6,0,14
POA3634,0,0,0,0,0,0,0,0,0,26,18,5,49,0,4,5,55,21,0,72
POA3635,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,6,8,0,12
POA3636,0,7,0,0,0,7,10,0,18,66,77,7,154,5,3,6,161,94,5,257
POA3637,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,11,0,19
POA3638,0,0,0,0,0,0,0,0,0,28,25,0,60,0,0,0,61,34,5,97
POA3639,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,11,12,0,12
POA3640,0,0,0,0,0,0,0,0,0,12,13,0,27,0,0,0,27,15,0,41
POA3641,0,0,0,0,0,0,0,0,0,8,6,0,18,0,0,4,25,24,4,49
POA3644,0,0,0,0,0,0,3,4,8,98,95,13,214,7,7,15,231,146,4,379
POA3646,0,0,0,0,0,0,0,0,0,9,11,0,13,3,0,4,18,11,0,28
POA3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3649,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,10,11,0,19
POA3658,0,3,0,0,0,3,0,4,6,76,76,15,163,4,3,9,170,133,4,306
POA3659,0,0,0,0,0,0,0,4,4,14,7,0,24,0,0,0,24,16,4,38
POA3660,0,0,0,0,0,4,0,4,10,108,117,24,248,8,15,22,269,191,4,467
POA3662,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5
POA3663,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,3,0,8
POA3664,0,0,0,0,0,0,0,0,0,15,17,3,38,0,0,0,38,13,0,52
POA3665,0,0,0,0,0,0,0,0,4,9,6,0,11,0,0,0,11,0,0,14
POA3666,0,0,0,0,0,0,5,0,10,55,41,10,112,4,0,3,114,98,3,222
POA3669,0,0,0,0,0,0,0,0,0,9,18,0,27,0,0,0,26,26,0,56
POA3670,0,0,0,0,0,0,0,0,0,9,4,0,8,0,0,0,9,12,0,21
POA3672,0,0,0,0,0,0,3,0,11,121,130,20,271,4,13,15,288,227,3,519
POA3673,0,0,0,0,0,0,0,0,0,15,10,3,28,0,0,0,31,19,0,48
POA3675,0,0,0,0,0,0,0,0,0,22,17,4,42,0,0,0,42,17,0,59
POA3677,0,0,0,0,0,0,6,3,11,270,279,38,583,25,18,41,621,388,9,1023
POA3678,0,0,0,0,0,0,0,0,0,63,38,6,107,0,5,5,113,36,0,150
POA3682,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,8,5,0,19
POA3683,0,0,0,0,0,0,4,0,4,11,3,3,23,0,0,0,24,32,3,60
POA3685,0,0,0,0,0,0,3,0,6,47,27,0,70,0,3,3,78,46,0,126
POA3687,0,0,0,0,0,0,0,0,0,16,3,3,19,0,0,0,20,19,3,40
POA3688,0,0,0,0,0,0,0,0,0,5,11,3,18,0,0,0,20,3,0,25
POA3690,7,21,0,0,0,21,9,13,39,575,495,82,1151,39,38,73,1228,758,17,2006
POA3691,0,3,0,0,0,0,0,0,4,118,87,19,225,8,4,7,234,85,0,319
POA3695,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,5,3,0,12
POA3697,0,0,0,0,0,0,0,0,0,8,4,0,11,0,0,0,11,5,0,15
POA3698,0,0,0,0,0,0,0,0,0,10,3,0,17,0,0,0,17,10,0,21
POA3699,0,0,0,0,0,0,0,0,0,19,11,0,31,0,0,0,31,15,0,48
POA3700,0,0,0,0,0,0,0,0,0,10,13,4,27,6,0,6,29,18,4,48
POA3701,0,0,0,0,0,0,0,0,0,9,8,0,10,0,0,0,11,6,0,14
POA3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3705,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,7
POA3707,0,0,0,0,0,0,0,0,0,15,13,4,38,0,0,0,41,15,0,51
POA3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3709,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
POA3711,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,0,9,6,0,16
POA3712,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,12
POA3713,0,0,0,0,0,0,0,4,4,3,12,0,16,0,3,3,17,13,4,40
POA3714,4,4,0,0,0,4,3,0,6,36,29,4,76,3,4,8,87,58,0,145
POA3715,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,11
POA3717,0,0,0,0,0,0,3,0,0,26,39,10,81,3,6,5,84,56,0,141
POA3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
POA3719,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,10,0,13
POA3720,0,0,0,0,0,0,0,0,0,5,8,0,15,0,0,0,15,7,0,18
POA3722,0,0,0,0,0,0,0,0,4,53,74,14,137,0,3,3,144,70,0,211
POA3723,0,0,0,0,0,0,0,0,3,25,26,9,60,0,0,0,53,15,0,77
POA3725,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,0,0,12
POA3726,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,6,0,8
POA3727,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,7,4,0,13
POA3728,0,0,0,0,0,0,0,0,0,9,12,0,20,0,0,0,19,13,0,33
POA3730,0,0,0,0,0,0,4,5,7,83,111,24,212,0,10,10,226,137,5,371
POA3732,0,0,0,0,0,0,0,0,0,12,3,0,14,0,0,0,14,7,0,24
POA3733,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,0,0,8
POA3735,0,0,0,0,0,0,0,0,0,8,8,0,12,0,0,0,12,10,0,23
POA3737,0,0,0,0,0,0,0,0,3,38,50,3,99,0,4,4,99,61,0,161
POA3738,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,5
POA3739,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,11,3,0,12
POA3740,0,0,0,0,0,0,0,0,0,7,16,0,20,0,0,0,21,9,0,32
POA3741,0,0,0,0,0,0,0,0,0,27,35,3,63,0,0,6,62,38,3,107
POA3744,0,0,0,0,0,0,0,0,0,4,5,6,9,0,0,0,9,4,0,12
POA3746,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,3,0,7
POA3747,0,0,0,0,0,0,0,4,4,56,65,11,132,0,4,0,135,56,8,193
POA3749,0,0,0,0,0,0,0,0,0,24,14,0,39,0,0,0,45,20,0,60
POA3750,3,7,0,0,0,7,9,5,21,217,156,27,405,23,17,37,439,319,5,763
POA3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
POA3752,0,4,0,0,0,4,6,11,20,357,261,30,646,15,24,35,681,335,17,1034
POA3753,0,0,0,0,0,0,0,4,0,50,26,4,79,4,3,11,87,47,0,137
POA3754,3,4,0,0,0,4,7,23,38,826,599,86,1514,36,46,77,1594,688,21,2303
POA3755,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,7
POA3756,0,3,0,0,0,3,5,5,12,239,158,35,428,8,20,29,465,282,10,746
POA3757,0,0,0,0,0,0,4,6,6,136,106,21,258,8,0,14,269,161,4,429
POA3758,0,0,0,0,0,0,0,0,0,18,16,7,32,0,0,0,32,21,0,56
POA3759,0,0,0,0,0,0,0,0,0,17,14,0,27,0,0,0,27,12,0,41
POA3760,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,11,5,0,11
POA3761,0,0,0,0,0,0,0,0,0,13,17,4,35,0,3,3,37,17,0,55
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA3763,0,0,0,0,0,0,0,0,0,10,16,3,28,0,0,0,29,22,5,57
POA3764,0,3,0,0,0,3,0,5,5,149,108,16,274,5,9,19,289,160,4,453
POA3765,0,0,0,0,0,0,0,0,3,78,52,9,138,0,0,3,139,75,0,218
POA3766,0,0,0,0,0,0,0,0,0,11,12,0,25,0,0,5,32,4,0,34
POA3767,0,0,0,0,0,0,0,0,0,13,5,3,29,0,0,0,28,18,0,44
POA3770,0,0,0,0,0,0,0,0,0,35,30,5,68,0,0,4,76,47,0,116
POA3775,0,0,0,0,0,0,0,0,3,44,40,7,95,4,0,7,94,35,0,127
POA3777,0,4,0,0,0,4,0,0,3,132,142,28,301,0,15,13,315,182,3,496
POA3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
POA3779,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,7,8,0,13
POA3781,0,0,0,0,0,0,4,0,6,63,52,5,119,3,0,3,121,57,4,179
POA3782,0,0,0,0,0,0,0,0,0,95,64,12,176,3,0,6,181,67,0,249
POA3783,0,5,0,0,0,5,0,0,3,31,26,3,52,0,0,0,52,22,0,75
POA3785,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
POA3786,0,0,0,0,0,0,0,0,0,15,8,0,26,0,0,0,26,7,0,31
POA3787,0,0,0,0,0,0,4,0,0,10,13,0,19,0,0,0,19,23,0,46
POA3788,0,0,0,0,0,0,0,0,0,22,20,0,38,3,0,0,45,27,0,73
POA3789,0,0,0,0,0,0,0,0,0,4,7,0,6,0,0,0,6,0,0,6
POA3791,0,0,0,0,0,0,0,0,0,13,7,0,21,0,0,6,30,22,0,49
POA3792,0,0,0,0,0,0,0,0,0,13,11,0,26,0,0,0,26,9,0,38
POA3793,0,0,0,0,0,0,0,0,0,60,49,4,115,0,0,0,119,42,0,160
POA3795,0,0,0,0,0,0,0,0,0,9,10,0,12,0,0,0,12,15,0,29
POA3796,0,0,0,0,0,0,0,0,0,108,113,15,236,8,4,12,250,92,0,339
POA3797,0,0,0,0,0,0,4,0,3,37,47,11,94,0,0,0,94,69,0,158
POA3799,0,0,0,0,0,0,0,4,5,76,87,17,185,3,4,12,194,131,7,334
POA3802,0,0,0,0,0,0,0,8,13,282,195,39,517,25,18,42,560,469,12,1040
POA3803,0,5,0,0,0,5,6,5,14,118,91,16,225,8,15,26,246,229,8,486
POA3804,0,0,0,0,0,0,0,0,6,56,44,9,105,6,4,7,111,59,3,171
POA3805,4,11,0,0,0,11,6,16,37,782,570,85,1437,54,44,94,1533,939,32,2502
POA3806,3,9,0,0,0,9,6,4,21,758,430,68,1256,28,34,62,1313,577,11,1904
POA3807,0,0,0,0,0,0,0,0,3,88,68,10,164,0,0,3,165,64,0,233
POA3808,0,0,0,0,0,0,0,0,0,20,14,5,36,0,0,0,37,13,0,56
POA3809,0,3,0,0,0,3,5,3,10,344,191,42,582,13,19,32,611,189,11,806
POA3810,5,15,0,0,0,15,16,24,45,860,671,137,1670,49,58,116,1780,1021,38,2836
POA3812,0,0,0,0,0,0,0,0,0,22,13,5,46,0,0,5,47,30,0,77
POA3813,0,0,0,0,0,0,0,3,3,14,3,0,20,0,0,0,23,12,3,36
POA3814,0,0,0,0,0,0,0,0,0,17,16,4,43,3,3,3,47,20,0,65
POA3815,0,3,0,0,0,3,0,0,3,33,30,3,68,3,0,3,69,34,0,105
POA3816,0,0,0,0,0,0,4,0,6,43,29,4,78,5,4,7,90,59,5,152
POA3818,0,4,0,0,0,4,3,3,17,186,215,36,438,15,22,35,476,261,9,752
POA3820,0,0,0,0,0,0,5,0,8,251,251,29,533,9,11,24,552,292,11,854
POA3821,0,0,0,0,0,0,0,0,3,27,19,4,48,0,0,4,51,28,0,76
POA3822,0,0,0,0,0,0,0,0,0,8,8,3,18,0,0,0,22,11,0,31
POA3823,0,0,0,0,0,0,0,0,3,20,25,8,48,0,0,5,52,20,0,71
POA3824,0,0,0,0,0,0,0,5,6,63,71,16,150,8,3,12,160,78,7,248
POA3825,3,4,0,0,0,10,16,15,35,243,259,48,551,34,30,62,616,525,26,1165
POA3831,0,0,0,0,0,0,0,0,0,13,14,0,26,0,0,0,32,22,0,54
POA3832,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,9,0,11
POA3833,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,8
POA3835,0,0,0,0,0,0,0,0,0,4,6,0,9,0,0,0,9,4,0,21
POA3840,0,6,0,0,0,4,18,13,33,151,204,37,391,37,28,62,453,501,20,976
POA3842,0,0,0,0,0,0,3,0,4,61,76,12,152,8,10,23,168,147,5,320
POA3844,0,6,0,0,0,6,9,15,24,457,412,55,924,40,33,69,990,486,22,1500
POA3847,0,0,0,0,0,0,0,0,4,20,25,0,43,0,0,3,44,36,0,81
POA3850,0,4,0,0,0,4,3,4,10,189,199,30,416,17,16,35,450,298,8,763
POA3851,3,3,0,0,0,3,0,0,7,46,30,7,81,5,6,10,85,65,0,152
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3854,0,0,0,0,0,0,0,0,0,14,14,0,21,0,0,0,25,15,0,40
