POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA6007,0,8,0,386,0,0,0,7,0,6,0,0,0,0,44,57,0,0,0,0,0,0,0,0,0,0,0,0,159,30,3,268,33,120,9,17,3,33,43,719
POA6008,3,9,0,953,20,0,0,15,0,8,0,4,0,0,79,125,0,0,0,0,0,0,0,0,0,0,5,3,416,82,8,555,64,359,14,74,9,51,84,1724
POA6009,3,29,0,1373,29,8,0,36,4,15,0,9,0,11,97,209,3,0,4,0,0,3,0,0,0,0,3,13,514,109,9,725,51,460,12,114,12,131,105,2252
POA6010,11,24,0,1379,18,7,0,37,0,8,0,6,0,7,131,215,0,0,0,0,0,0,0,0,0,0,5,8,544,105,8,760,84,397,17,106,15,98,138,2284
POA6011,6,17,0,767,15,0,0,31,0,19,6,6,0,10,46,123,0,0,0,0,0,0,0,0,0,0,0,4,223,44,10,354,38,250,15,61,10,50,51,1118
POA6012,7,9,0,654,19,4,0,20,0,5,0,5,0,0,64,118,0,0,0,0,0,0,0,0,0,0,3,5,241,63,5,372,37,176,14,64,17,49,67,1104
POA6014,9,11,0,1712,23,4,0,35,4,19,0,3,0,5,129,232,0,0,0,5,3,0,0,0,0,0,3,13,708,155,21,1148,91,498,33,115,17,107,141,3034
POA6015,0,19,0,674,10,4,0,25,0,11,4,0,0,3,57,120,0,0,0,0,0,0,0,0,0,0,3,7,207,41,9,359,16,199,18,40,4,60,60,1001
POA6016,0,4,0,648,7,6,0,16,0,3,0,0,0,7,66,106,0,0,0,0,0,0,0,0,0,0,0,3,336,96,10,601,69,191,16,36,7,47,70,1474
POA6017,0,0,0,29,3,0,0,3,0,0,0,0,0,6,7,25,0,0,0,0,0,0,0,0,0,0,0,0,58,35,0,110,15,64,3,21,6,30,10,357
POA6018,10,23,0,2239,49,12,0,66,11,18,0,14,0,9,329,514,0,0,0,5,0,3,0,0,0,0,10,26,1227,203,27,2007,233,841,65,166,47,232,340,5392
POA6019,5,15,0,1136,14,4,6,34,0,11,4,6,0,3,167,248,4,0,4,4,0,0,0,0,0,0,10,19,566,121,32,963,117,384,28,89,14,106,180,2605
POA6020,12,29,0,1511,32,8,0,44,9,14,0,4,0,12,188,325,0,0,4,5,0,0,0,0,0,0,9,19,696,132,21,1233,114,409,40,114,34,156,207,3149
POA6021,5,7,4,752,23,11,0,29,4,18,3,3,3,18,118,226,0,0,0,5,0,0,0,0,0,6,6,24,535,132,18,911,102,425,22,121,20,210,134,2628
POA6022,5,0,0,141,6,0,0,8,3,3,0,3,0,3,40,78,0,0,0,0,0,0,0,0,0,0,0,0,138,26,0,243,40,79,8,29,9,53,47,679
POA6023,3,5,0,909,23,0,0,39,3,14,0,3,5,9,156,254,7,0,0,0,0,0,0,0,0,0,7,16,527,82,14,978,105,319,23,71,28,99,169,2414
POA6024,0,7,0,359,13,0,0,17,3,12,4,0,0,13,117,190,0,0,0,0,0,0,0,0,0,0,0,5,362,73,18,608,95,261,29,61,12,111,125,1757
POA6025,3,5,0,1397,45,10,0,54,8,28,3,12,5,11,320,498,3,0,0,6,0,0,0,0,0,0,16,26,910,181,38,1546,187,624,74,156,25,206,336,4285
POA6026,8,9,0,988,37,17,5,44,4,19,0,8,3,16,231,382,0,0,0,0,4,0,0,0,5,0,7,20,764,145,27,1193,115,411,54,112,30,165,237,3261
POA6027,10,14,0,1402,83,13,6,85,5,32,4,16,12,20,456,728,3,0,0,3,3,0,0,0,3,4,17,35,1205,229,45,1883,228,787,73,229,73,273,483,5516
POA6028,12,8,0,1226,58,8,8,67,11,33,11,11,3,14,302,511,4,0,7,5,0,0,0,0,3,0,10,32,916,135,28,1324,127,540,43,118,48,136,316,3735
POA6029,9,5,0,237,3,0,0,3,0,6,0,0,4,0,21,41,0,0,0,0,0,0,0,0,0,0,0,3,90,18,0,151,17,64,3,21,9,21,20,417
POA6030,5,6,0,1004,68,13,12,74,10,24,5,15,8,27,498,745,3,0,7,5,0,3,0,0,0,0,22,45,1092,227,64,1603,190,819,91,216,66,298,527,5193
POA6031,3,5,0,450,38,8,7,32,7,16,4,8,7,8,268,392,0,0,9,3,0,0,0,0,0,0,19,26,658,109,39,909,124,417,50,105,50,102,299,2852
POA6032,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,3,0,0,0,0,0,0,24
POA6033,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,4,10,0,5,0,4,0,59
POA6034,0,0,0,57,5,0,0,4,0,0,0,3,0,0,74,89,0,0,0,0,0,0,0,0,0,0,8,11,109,18,8,153,32,91,10,16,12,18,79,550
POA6035,0,0,0,169,27,5,3,23,3,12,0,12,0,10,229,313,0,0,0,0,0,0,0,0,0,0,8,12,215,39,13,383,64,236,37,72,30,74,235,1406
POA6036,0,4,0,437,37,3,4,39,9,6,0,9,6,8,276,394,0,0,5,0,0,3,0,0,0,0,10,16,495,81,28,726,93,402,28,103,37,99,291,2377
POA6037,0,0,0,59,5,0,0,5,0,0,5,3,0,0,108,130,0,0,0,0,0,0,0,0,0,0,3,3,69,19,5,104,23,70,12,27,8,26,112,479
POA6038,4,0,0,201,14,5,0,18,6,4,0,5,0,0,193,236,0,0,0,0,0,0,0,0,0,0,4,9,277,55,12,473,82,280,24,37,28,41,201,1518
POA6041,0,0,0,15,3,0,0,5,0,0,0,0,0,3,32,46,0,0,0,0,0,0,0,0,0,0,0,0,18,16,3,31,0,19,12,6,6,12,34,151
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
POA6044,0,0,0,8,0,4,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,24,3,14,0,0,0,13,14,88
POA6050,4,18,0,940,22,0,0,18,0,13,0,0,0,9,79,149,0,0,0,0,0,0,0,0,0,0,4,8,431,87,4,550,76,287,15,51,14,78,80,1686
POA6051,0,3,0,308,8,5,0,0,0,0,0,7,0,0,49,73,0,0,0,3,0,0,0,0,0,0,0,6,204,65,9,343,44,189,9,58,11,47,54,1040
POA6052,3,0,0,549,16,0,0,10,0,5,0,3,0,4,63,106,0,0,0,0,0,0,0,0,0,0,0,7,346,55,7,552,65,207,22,50,12,65,68,1441
POA6053,4,3,0,564,19,3,4,12,7,12,0,5,0,8,112,177,0,0,0,0,0,0,0,0,0,0,10,11,433,80,14,636,106,252,23,69,13,97,123,1850
POA6054,6,0,0,435,23,0,0,19,9,10,0,6,0,16,145,227,4,0,0,0,0,0,0,0,4,0,7,19,458,137,14,726,101,367,37,129,25,155,156,2313
POA6055,13,8,4,721,38,5,3,34,7,23,0,11,5,18,402,547,0,0,5,0,0,5,0,0,0,0,14,22,1075,196,43,1420,231,885,64,186,67,184,428,4792
POA6056,14,19,0,740,42,15,6,54,4,22,9,12,9,31,397,592,3,0,0,0,0,4,0,0,0,0,16,34,857,150,44,1302,151,713,73,186,80,288,425,4256
POA6057,4,9,0,315,34,4,0,24,3,17,0,0,5,8,176,271,0,0,0,0,0,0,0,0,0,0,12,18,409,78,16,599,88,347,26,72,24,112,189,1969
POA6058,0,0,0,176,9,5,0,16,0,5,5,7,0,12,135,197,0,0,0,0,0,0,0,0,0,0,3,11,332,46,9,414,59,260,19,74,29,92,148,1485
POA6059,3,17,0,765,31,10,3,23,5,12,0,11,0,16,144,257,3,0,4,0,0,0,0,0,0,0,10,23,660,138,22,951,107,477,28,166,30,245,160,2979
POA6060,5,4,0,585,24,5,0,12,0,10,0,5,4,8,116,184,0,0,0,3,0,0,0,0,0,0,4,16,507,135,18,843,126,391,25,109,29,128,130,2430
POA6061,3,8,0,219,17,6,4,32,0,17,5,21,11,35,237,382,0,0,0,0,0,0,0,0,0,5,25,37,603,240,36,990,113,906,49,385,78,558,285,4245
POA6062,7,19,3,665,32,6,9,36,5,27,0,14,3,35,237,408,4,0,0,3,0,0,0,0,0,0,15,28,803,176,29,1152,144,696,54,246,49,386,263,4015
POA6063,0,0,0,202,16,3,0,18,0,12,0,4,6,14,131,204,0,0,0,0,0,0,0,0,0,3,13,17,407,95,13,492,60,398,27,138,30,203,141,1994
POA6064,0,7,3,288,44,12,9,32,4,22,0,16,12,33,196,382,0,0,6,0,0,0,0,0,0,5,16,35,630,181,30,908,95,710,49,318,63,448,235,3654
POA6065,13,17,4,1929,133,17,16,97,25,44,13,20,8,39,781,1190,8,0,9,3,4,3,0,0,4,3,39,64,2474,421,122,3506,402,1551,157,408,124,486,849,10489
POA6066,0,9,0,319,30,9,0,24,5,17,4,4,3,19,161,281,0,0,0,0,0,0,4,0,0,0,10,21,492,115,18,672,73,435,30,161,43,255,181,2473
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,14,11,0,1035,77,3,8,59,11,29,7,15,8,29,729,970,7,0,3,0,0,0,0,0,3,0,23,43,1554,189,53,1973,250,1130,93,233,91,239,771,6574
POA6070,3,0,0,185,4,0,0,10,3,5,5,0,0,0,47,72,0,0,0,0,0,0,0,0,0,0,0,0,101,23,0,202,17,86,8,23,10,16,52,533
POA6071,0,3,0,142,10,6,4,13,0,3,0,0,0,5,38,69,0,0,0,5,0,0,0,0,0,0,0,4,89,24,4,162,11,70,13,18,7,28,39,470
POA6072,0,0,0,27,6,0,3,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,25,6,20,0,8,0,3,17,109
POA6073,0,0,0,79,0,4,3,4,0,7,0,0,0,3,33,57,0,0,0,0,0,0,0,0,0,0,0,0,65,14,4,102,12,70,11,13,4,25,30,362
POA6074,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,23,3,4,42,5,15,4,8,3,10,20,133
POA6076,7,11,0,893,34,10,3,42,6,15,9,10,4,11,223,357,4,0,3,5,0,0,0,0,0,0,10,20,640,119,25,991,106,424,52,86,26,173,232,2871
POA6077,0,0,0,58,5,4,0,4,0,3,0,0,0,3,8,31,0,0,5,0,0,0,0,0,0,0,0,4,44,18,7,49,0,23,3,10,0,20,8,180
POA6078,0,0,0,28,8,0,0,5,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,48,5,13,0,3,0,7,4,119
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
POA6081,3,7,0,192,18,0,0,14,0,5,3,4,0,8,79,126,0,0,0,0,0,0,0,0,0,0,0,5,149,17,7,234,27,110,16,29,10,38,84,726
POA6082,0,0,0,83,4,0,0,6,0,7,0,0,0,6,75,100,0,0,4,0,0,0,0,0,0,0,0,5,67,17,10,122,20,74,8,15,8,19,81,445
POA6083,0,3,0,124,13,0,0,18,3,9,0,0,0,6,45,94,0,0,0,0,0,0,0,0,0,0,0,5,102,21,7,142,9,87,11,12,8,19,52,465
POA6084,7,0,0,207,25,4,0,24,4,12,3,3,0,3,158,256,3,0,0,0,0,0,0,0,0,0,3,10,282,29,17,322,42,180,21,43,20,46,168,1167
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,3,0,451,11,0,0,7,0,3,0,3,0,5,95,133,0,0,0,0,0,0,0,3,0,0,3,7,307,82,6,439,57,278,28,74,11,59,109,1441
POA6101,3,3,0,504,21,6,0,10,0,6,0,3,0,6,101,153,0,0,0,0,0,0,0,0,0,0,4,9,358,89,20,594,92,264,25,84,26,97,105,1749
POA6102,0,0,0,139,3,4,3,3,4,0,0,0,0,8,61,96,0,0,0,0,0,0,0,0,0,0,0,0,182,58,10,254,32,174,16,72,11,83,68,961
POA6103,5,3,0,180,7,0,0,9,0,5,0,3,0,6,54,85,0,0,0,0,0,0,0,0,0,0,0,4,160,41,17,259,39,185,18,42,10,60,59,889
POA6104,4,6,0,284,15,4,0,5,3,10,3,7,3,3,102,158,0,0,4,0,0,0,0,0,0,0,3,10,298,48,13,385,67,261,20,69,28,121,114,1424
POA6105,0,6,0,223,11,0,0,13,5,10,4,6,0,14,115,165,0,0,0,0,0,0,0,0,0,0,5,12,338,80,11,454,68,358,20,105,19,162,123,1734
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,13,0,664,34,6,8,33,7,34,3,15,0,30,376,554,0,0,0,0,0,0,0,0,0,5,21,35,1221,309,48,1461,209,1285,74,416,80,477,423,6001
POA6108,5,8,0,343,18,8,5,23,5,22,3,13,5,18,196,311,7,0,3,0,0,0,0,3,0,0,10,27,518,132,20,785,80,645,32,218,48,298,225,2999
POA6109,0,4,0,114,13,5,0,12,3,9,0,15,4,19,118,208,0,0,5,0,0,0,0,0,0,3,3,12,267,71,16,332,39,369,23,134,25,169,134,1578
POA6110,10,9,0,785,45,9,5,57,7,43,3,11,11,34,441,666,5,0,0,8,3,0,0,0,3,0,16,34,1207,206,44,1524,192,1270,96,349,91,462,472,5908
POA6111,3,7,0,455,29,8,4,21,3,16,0,8,4,15,219,331,0,0,3,0,0,0,0,0,0,3,6,16,504,99,20,756,85,516,36,136,43,211,232,2634
POA6112,6,13,0,1321,85,13,11,72,13,53,5,17,10,32,835,1143,7,4,0,9,5,4,0,0,0,0,25,52,2024,370,84,2891,381,2055,148,412,146,483,883,9865
POA6121,0,0,0,126,14,0,0,11,3,0,0,0,0,4,43,73,0,0,4,0,0,0,0,0,0,0,4,3,113,16,5,145,18,60,5,19,7,31,49,461
POA6122,5,0,0,434,28,4,3,34,3,23,5,5,3,8,370,483,4,0,0,6,0,0,0,0,3,0,11,22,674,86,39,975,128,638,52,88,64,109,388,3241
POA6123,0,0,0,35,0,0,0,4,0,0,0,0,0,0,36,44,0,0,0,0,0,0,0,0,0,0,0,0,41,16,4,84,22,47,3,12,6,8,38,284
POA6124,0,0,0,25,7,0,0,0,0,3,0,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0,0,4,38,3,4,32,3,40,4,4,5,7,13,150
POA6125,4,0,0,78,6,0,3,23,0,3,0,4,0,0,61,99,0,0,0,0,0,0,0,0,0,0,3,8,89,7,8,128,12,52,10,19,11,11,59,414
POA6126,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,3,0,23
POA6147,3,11,0,181,9,3,0,12,0,13,6,10,4,12,112,179,0,0,0,0,0,0,0,0,0,0,13,15,289,119,8,471,54,391,21,136,24,189,124,1833
POA6148,4,9,0,824,18,3,0,32,0,12,0,10,3,20,136,240,4,0,0,0,0,0,0,0,0,0,3,9,628,124,15,828,66,476,27,159,26,172,145,2667
POA6149,6,22,0,916,40,6,3,18,4,15,5,13,4,10,160,276,0,0,0,0,0,0,0,0,0,0,11,14,690,113,16,895,76,441,27,132,27,184,169,2770
POA6150,4,16,0,629,25,0,0,18,0,7,4,9,0,11,102,179,0,0,0,0,0,0,0,0,0,0,4,3,395,83,3,529,53,278,16,115,9,181,114,1775
POA6151,3,16,0,911,18,0,3,19,4,0,0,0,0,5,100,157,3,0,0,0,0,0,0,0,0,4,4,8,422,86,15,611,61,286,16,83,5,85,109,1774
POA6152,12,24,0,1127,15,4,0,16,0,18,0,7,0,8,176,254,4,0,0,0,0,0,0,0,0,0,4,13,600,112,25,865,115,481,28,118,29,162,186,2717
POA6153,4,26,6,1437,32,3,5,25,5,18,0,0,0,16,153,263,0,0,0,6,0,0,0,0,0,0,0,13,648,106,17,944,85,487,33,146,22,198,167,2836
POA6154,3,8,0,558,15,0,0,20,3,10,0,5,0,9,84,140,0,0,0,0,0,0,0,0,4,0,3,5,333,51,8,517,52,215,27,53,15,81,85,1431
POA6155,12,36,3,2053,79,19,12,93,13,53,11,24,14,37,597,957,6,0,6,4,0,0,0,0,0,0,25,46,2084,338,67,2434,217,1701,79,406,107,530,643,8607
POA6156,13,7,0,996,16,6,0,32,0,9,0,0,0,13,164,243,0,0,0,0,0,0,0,0,0,0,0,6,549,92,8,875,81,337,25,85,22,100,165,2348
POA6157,6,9,0,628,16,7,0,17,0,9,0,4,0,9,108,171,0,0,0,0,0,3,0,0,0,0,3,9,319,80,14,646,77,245,26,57,17,69,116,1668
POA6158,4,7,0,522,15,0,0,11,3,10,3,3,0,0,68,112,0,0,0,0,0,0,0,0,0,0,0,4,218,43,9,378,38,145,8,27,6,39,73,987
POA6159,0,9,0,173,4,4,0,5,0,0,0,0,0,4,23,42,0,0,0,0,0,0,0,0,0,0,0,0,65,17,3,115,16,57,3,10,3,21,25,347
POA6160,4,4,0,288,12,0,0,6,3,3,0,0,0,7,43,74,0,0,0,0,0,0,0,0,0,0,0,0,150,44,0,236,32,95,7,35,6,35,44,681
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3
POA6162,3,3,0,474,12,3,0,17,0,8,0,4,0,5,84,135,0,0,0,0,0,3,0,0,0,0,6,7,249,92,15,459,61,165,21,65,10,75,93,1306
POA6163,14,19,0,1322,53,11,6,62,11,31,5,19,8,44,374,609,0,0,3,8,0,3,3,0,0,0,14,33,1092,313,57,1848,269,985,105,285,73,426,397,5850
POA6164,8,15,0,2032,86,16,9,87,18,51,22,23,6,18,740,1075,7,0,4,9,0,0,0,0,6,0,19,48,2183,329,88,3251,453,1630,152,322,109,353,782,9638
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6166,7,4,0,418,22,4,5,22,0,9,0,0,0,9,102,178,0,0,4,0,0,0,0,0,0,0,6,11,306,59,18,547,68,215,15,55,13,84,105,1487
POA6167,0,3,0,322,28,0,3,36,5,24,3,3,4,14,324,448,0,0,0,0,0,0,0,0,0,4,19,25,603,110,30,912,124,600,58,180,63,230,342,3256
POA6168,4,0,0,245,27,3,0,20,6,9,6,3,3,22,218,319,0,0,0,0,0,0,0,0,3,7,9,20,316,79,14,452,75,395,35,124,54,227,231,2005
POA6169,15,9,0,570,48,4,4,55,9,35,14,16,12,26,430,643,0,0,0,7,0,0,0,0,0,6,12,27,697,111,27,1009,145,769,75,190,97,329,448,3905
POA6170,9,0,0,301,22,6,3,26,3,23,0,0,5,4,272,370,0,0,0,0,0,0,0,0,0,0,5,9,542,77,23,690,94,542,32,94,54,94,280,2521
POA6171,16,8,0,880,62,3,7,46,10,34,0,4,8,16,761,953,4,0,0,5,8,0,0,0,0,3,16,39,1180,140,60,1576,228,956,76,163,109,167,792,5444
POA6172,11,3,0,278,17,5,0,22,0,9,0,6,0,5,233,302,0,0,0,0,0,0,0,0,0,0,14,17,341,40,20,455,71,337,23,61,33,92,248,1731
POA6173,14,0,0,472,38,6,0,28,5,10,0,0,5,0,262,346,4,0,0,0,0,0,0,0,0,0,5,15,464,42,16,621,60,314,31,58,42,42,268,1968
POA6174,3,4,0,124,8,4,5,11,0,3,0,7,0,0,95,129,0,0,0,0,0,0,0,0,0,0,0,4,136,30,10,204,32,127,20,25,19,24,101,723
POA6175,0,0,0,124,7,0,0,3,0,8,0,3,0,0,72,97,0,0,0,0,0,0,0,0,0,0,0,0,119,23,5,161,21,95,11,23,4,19,73,560
POA6176,0,0,0,46,4,0,0,0,0,4,0,0,0,6,38,52,0,0,0,0,0,0,0,0,0,0,0,0,53,5,4,86,17,48,5,13,10,17,42,314
POA6180,0,0,0,129,5,0,0,13,0,5,0,0,0,3,153,184,0,0,0,0,0,0,0,0,0,0,3,6,161,29,8,254,35,144,23,34,19,26,159,888
POA6181,0,0,0,16,4,0,0,3,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,19,5,7,0,0,0,3,7,70
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,28,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,0,0,0,0,0,0,3,3,32,3,5,44,9,30,0,5,0,10,34,165
POA6208,9,0,0,186,15,5,0,23,5,9,4,3,3,17,192,263,0,0,0,0,0,0,0,0,4,0,11,15,191,38,10,309,48,228,29,65,37,101,203,1274
POA6209,4,0,0,41,4,0,0,5,5,3,0,0,0,5,22,42,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,45,6,24,4,18,9,14,23,189
POA6210,17,21,6,1212,76,16,14,91,13,66,4,26,15,44,982,1342,3,0,3,4,0,0,0,0,5,3,27,50,1193,280,78,1865,251,1131,127,356,146,587,1024,7040
POA6211,3,0,0,160,19,0,0,15,4,10,3,3,4,10,156,220,0,0,0,0,0,0,0,0,0,0,8,3,158,42,14,254,28,138,23,34,32,62,163,949
POA6213,0,0,0,10,0,0,0,3,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,17,0,10,3,0,0,8,6,64
POA6214,0,0,0,18,0,0,4,0,0,5,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,19,0,11,0,6,3,4,17,87
POA6215,3,0,0,67,7,0,0,12,0,3,0,4,0,8,57,93,5,0,0,4,0,0,0,0,0,0,3,9,62,6,7,126,17,64,11,19,17,42,56,434
POA6218,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,12,0,4,0,9,8,49
POA6219,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,22,0,7,4,0,0,4,5,66
POA6220,0,0,0,47,9,0,0,8,0,4,4,4,0,7,49,90,0,0,0,0,0,0,0,0,0,4,0,6,113,20,0,129,10,66,11,14,8,45,49,474
POA6221,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,4,4,0,0,0,0,5,30
POA6223,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,8,0,0,0,0,0,0,0,26
POA6224,0,0,0,21,0,3,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,36,8,26,6,3,0,12,17,131
POA6225,3,0,0,114,10,0,4,18,6,11,0,3,5,7,84,138,0,0,0,0,0,0,0,0,0,0,4,7,130,27,15,259,25,144,13,48,21,91,92,873
POA6226,0,0,0,34,5,0,0,5,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,50,5,20,0,0,0,9,15,132
POA6227,0,0,0,21,0,0,0,3,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,43,0,12,5,0,0,7,15,117
POA6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,13
POA6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,7
POA6230,6,4,0,713,80,13,0,78,7,26,7,13,3,25,429,679,0,0,6,4,0,0,0,0,0,0,19,29,853,171,39,1490,147,761,91,186,68,258,447,4515
POA6232,0,0,0,185,13,3,0,15,5,12,0,0,3,9,143,205,0,0,0,0,0,0,0,0,0,0,8,10,239,50,18,444,69,234,20,54,21,63,156,1360
POA6233,8,7,0,422,39,0,0,31,7,21,0,3,3,11,290,411,3,0,0,5,0,0,0,0,0,0,10,21,545,66,20,846,98,409,43,89,37,101,303,2550
POA6236,0,0,0,45,3,0,0,9,0,8,6,0,0,0,25,49,0,0,0,5,0,0,0,0,0,0,0,5,43,7,7,107,6,33,9,8,5,13,25,258
POA6237,0,0,0,59,9,3,0,5,0,3,0,0,0,0,34,54,0,0,0,0,0,0,0,0,0,0,0,3,64,14,7,114,18,45,5,10,3,11,37,324
POA6239,0,0,0,62,8,0,0,3,0,4,4,0,0,0,51,78,0,0,0,0,0,0,0,0,0,0,0,0,76,12,8,136,26,93,22,17,5,20,50,471
POA6240,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,15
POA6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12
POA6244,0,0,0,16,8,0,0,5,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,44,7,24,3,3,3,7,8,144
POA6251,0,0,0,8,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,10,4,0,6,0,3,30
POA6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14
POA6253,0,0,0,4,0,0,0,0,3,4,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,11,4,5,0,0,3,43
POA6254,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,0,8,0,7,3,5,4,40
POA6255,0,0,0,47,6,0,0,6,0,8,0,0,0,4,49,77,0,0,0,0,0,0,0,0,0,0,0,0,69,19,6,137,11,61,9,17,0,18,53,406
POA6256,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,12,4,5,0,0,0,0,3,47
