seifa_postcode,seifa_match_status,consumer_rows
7185,matched_all_scores,157
7186,matched_all_scores,159
7187,matched_all_scores,146
7190,matched_all_scores,158
7209,matched_all_scores,143
7210,matched_all_scores,165
7211,matched_all_scores,159
7212,matched_all_scores,164
7213,matched_all_scores,153
7214,matched_all_scores,155
7215,matched_all_scores,144
7216,matched_all_scores,171
7248,matched_all_scores,152
7249,matched_all_scores,151
7250,matched_all_scores,172
7252,matched_all_scores,166
7253,matched_all_scores,171
7254,matched_all_scores,165
7255,matched_all_scores,132
7256,matched_all_scores,152
7257,matched_all_scores,155
7258,matched_all_scores,166
7259,matched_all_scores,167
7260,matched_all_scores,155
7261,matched_all_scores,157
7262,matched_all_scores,152
7263,matched_all_scores,153
7264,matched_all_scores,143
7265,matched_all_scores,166
7267,matched_all_scores,166
7268,matched_all_scores,129
7270,matched_all_scores,143
7275,matched_all_scores,172
7276,matched_all_scores,167
7277,matched_all_scores,158
7290,matched_all_scores,147
7291,matched_all_scores,138
7292,matched_all_scores,166
7300,matched_all_scores,148
7301,matched_all_scores,147
7302,matched_all_scores,152
7303,matched_all_scores,154
7304,matched_all_scores,138
7305,matched_all_scores,163
7306,matched_all_scores,153
7307,matched_all_scores,159
7310,matched_all_scores,189
7315,matched_all_scores,183
7316,matched_all_scores,153
7320,matched_all_scores,174
7321,matched_all_scores,161
7322,matched_all_scores,147
7325,matched_all_scores,165
7330,matched_all_scores,175
7331,matched_all_scores,160
7466,matched_all_scores,160
7467,matched_all_scores,133
7468,matched_all_scores,149
7469,matched_all_scores,141
7470,matched_all_scores,126
8001,postcode_not_in_seifa,170
8002,postcode_not_in_seifa,175
8003,postcode_not_in_seifa,164
8004,postcode_not_in_seifa,153
8005,postcode_not_in_seifa,151
8006,postcode_not_in_seifa,153
8007,postcode_not_in_seifa,163
8008,postcode_not_in_seifa,164
8009,postcode_not_in_seifa,158
8010,postcode_not_in_seifa,164
8011,postcode_not_in_seifa,153
8012,postcode_not_in_seifa,135
8045,postcode_not_in_seifa,164
8051,postcode_not_in_seifa,146
8066,postcode_not_in_seifa,152
8069,postcode_not_in_seifa,155
8070,postcode_not_in_seifa,153
8071,postcode_not_in_seifa,170
8102,postcode_not_in_seifa,152
8107,postcode_not_in_seifa,165
8111,postcode_not_in_seifa,139
8120,postcode_not_in_seifa,159
8205,postcode_not_in_seifa,177
8785,postcode_not_in_seifa,144
9000,postcode_not_in_seifa,170
9001,postcode_not_in_seifa,137
9002,postcode_not_in_seifa,158
9005,postcode_not_in_seifa,171
9007,postcode_not_in_seifa,161
9009,postcode_not_in_seifa,134
9010,postcode_not_in_seifa,167
9013,postcode_not_in_seifa,137
9015,postcode_not_in_seifa,136
9464,postcode_not_in_seifa,165
9726,postcode_not_in_seifa,178
9999,postcode_not_in_seifa,149
