postcode,ato_income_year,ato_state,ato_sa4_name,ato_sa4_is_state_other,ato_individual_count,ato_taxable_income_reporter_count,ato_taxable_income_or_loss_total,ato_salary_recipient_count,ato_salary_or_wages_total,ato_net_tax_count,ato_net_tax_total,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_salary_recipient_share,ato_net_tax_payer_share,ato_min_derived_denominator,ato_small_denominator,ato_nonpositive_taxable_income_total,ato_any_feature_missing,ato_quality_issue
5018,2021-22,SA,Adelaide - West,False,3548,3513,230136694,2834,187606932,2741,47579247,65510.018218047255,66198.63514467185,0.7987598647125141,0.7725479143179256,2834,False,False,False,False
5019,2021-22,SA,Adelaide - West,False,5580,5532,385233946,4445,306520148,4326,84923093,69637.37274041938,68958.41349831272,0.796594982078853,0.7752688172043011,4445,False,False,False,False
5020,2021-22,SA,Adelaide - West,False,2076,2052,158842181,1493,106285183,1570,39210704,77408.47027290448,71189.00401875419,0.7191714836223507,0.75626204238921,1493,False,False,False,False
5021,2021-22,SA,Adelaide - West,False,4457,4408,320720976,3023,214259220,3329,74124736,72758.84210526316,70876.35461462123,0.6782589185550819,0.7469149652232443,3023,False,False,False,False
5022,2021-22,SA,Adelaide - West,False,10546,10452,936929259,7859,606547972,8228,249894180,89641.14609644088,77178.77236289604,0.7452114545799355,0.7802010240849612,7859,False,False,False,False
5023,2021-22,SA,Adelaide - West,False,10808,10709,631436973,8910,532920449,8470,118325622,58963.20599495751,59811.49820426487,0.8243893412287194,0.783678756476684,8910,False,False,False,False
5024,2021-22,SA,Adelaide - West,False,9335,9250,654923203,6937,473147127,7143,147531728,70802.50843243243,68206.30344529335,0.7431173004820568,0.7651847884306374,6937,False,False,False,False
5025,2021-22,SA,Adelaide - West,False,5708,5657,377508587,4526,295631961,4474,79860484,66733.00106063284,65318.59500662837,0.7929222144358795,0.783812193412754,4526,False,False,False,False
5031,2021-22,SA,Adelaide - West,False,6529,6474,430326724,5508,353268125,5229,89928095,66469.99135001545,64137.27759622368,0.8436207688773166,0.8008883443100016,5508,False,False,False,False
5032,2021-22,SA,Adelaide - West,False,8668,8582,578902134,6863,440455857,6728,124701855,67455.3873223025,64178.32682500364,0.7917628057221966,0.7761882787263498,6863,False,False,False,False
5033,2021-22,SA,Adelaide - West,False,5657,5593,327442514,4781,280050027,4410,61401208,58545.05882352941,58575.61744404936,0.8451476047374934,0.7795651405338518,4781,False,False,False,False
5034,2021-22,SA,Adelaide - Central and Hills,False,6773,6725,602694394,5129,399530487,5387,159802274,89619.98423791822,77896.37102749074,0.7572715192676805,0.7953639450760372,5129,False,False,False,False
5035,2021-22,SA,Adelaide - Central and Hills,False,4183,4146,280666529,3419,225689579,3304,59579672,67695.73781958515,66010.4062591401,0.8173559646186948,0.7898637341620847,3419,False,False,False,False
5037,2021-22,SA,Adelaide - West,False,7428,7357,459226260,6145,381591160,5815,91196537,62420.31534592905,62097.82912937347,0.8272751750134626,0.7828486806677437,6145,False,False,False,False
5038,2021-22,SA,Adelaide - West,False,11525,11412,686595964,9582,586041714,9088,130781052,60164.3852085524,61160.688165309955,0.831409978308026,0.7885466377440347,9582,False,False,False,False
5039,2021-22,SA,Adelaide - South,False,5625,5575,358077653,4646,303170566,4414,72490940,64229.175426008966,65254.103745157125,0.8259555555555556,0.7847111111111111,4646,False,False,False,False
5040,2021-22,SA,Adelaide - West,False,1415,1406,98599737,1002,71036364,1017,22658692,70127.83570412517,70894.5748502994,0.7081272084805653,0.7187279151943463,1002,False,False,False,False
5041,2021-22,SA,Adelaide - South,False,8608,8541,667717020,6716,486692558,6744,161839283,78177.85036880928,72467.62328767123,0.7802044609665427,0.783457249070632,6716,False,False,False,False
5042,2021-22,SA,Adelaide - South,False,7421,7327,422788288,5936,344029942,5440,80625914,57702.782584959736,57956.526617250674,0.7998921978170058,0.7330548443605983,5936,False,False,False,False
5043,2021-22,SA,Adelaide - South,False,12278,12153,697784875,10173,604207334,9465,128393665,57416.67695219287,59393.23051213998,0.8285551392734973,0.7708910245968399,10173,False,False,False,False
5044,2021-22,SA,Adelaide - South,False,7464,7409,616438723,5457,408511609,5781,155842936,83201.33931704683,74860.1079347627,0.7311093247588425,0.7745176848874598,5457,False,False,False,False
5045,2021-22,SA,Adelaide - South,False,10837,10753,874081919,7898,576915372,8428,218797691,81287.26113642704,73045.75487465182,0.7287994832518224,0.7777060071975639,7898,False,False,False,False
5046,2021-22,SA,Adelaide - South,False,5929,5874,366686141,4783,309528318,4636,72391443,62425.28787878788,64714.26259669664,0.8067127677517288,0.7819193793219767,4783,False,False,False,False
5047,2021-22,SA,Adelaide - South,False,5337,5285,309969775,4378,264798007,4123,58505247,58650.85619678335,60483.78414801279,0.8203110361626382,0.7725313846730373,4378,False,False,False,False
5048,2021-22,SA,Adelaide - South,False,9575,9496,702202928,6961,503047299,7289,163257186,73947.23336141533,72266.52765407269,0.7269973890339425,0.7612532637075718,6961,False,False,False,False
5049,2021-22,SA,Adelaide - South,False,6684,6646,484663412,4993,346301590,5141,112119481,72925.58110141438,69357.41838574003,0.7470077797725913,0.7691502094554159,4993,False,False,False,False
5050,2021-22,SA,Adelaide - South,False,3707,3671,249439201,2714,186072896,2757,54412411,67948.57014437483,68560.3890935888,0.7321284057189101,0.7437280820070138,2714,False,False,False,False
5051,2021-22,SA,Adelaide - South,False,9975,9908,737481478,7650,563503252,7775,169454911,74432.93076301979,73660.55581699347,0.7669172932330827,0.7794486215538847,7650,False,False,False,False
5052,2021-22,SA,Adelaide - South,False,4280,4245,332067455,3146,242026161,3274,79927195,78225.54888103652,76931.39256198348,0.7350467289719627,0.7649532710280373,3146,False,False,False,False
5061,2021-22,SA,Adelaide - Central and Hills,False,6752,6682,784588285,4628,404950120,5285,239702880,117418.18093385214,87500.02592912705,0.6854265402843602,0.7827310426540285,4628,False,False,False,False
5062,2021-22,SA,Adelaide - South,False,10172,10049,964726802,7227,586561207,7813,268047843,96002.26908150065,81162.47502421476,0.7104797483287456,0.7680888714117184,7227,False,False,False,False
5063,2021-22,SA,Adelaide - Central and Hills,False,8098,8009,668464681,6037,460265273,6218,169448270,83464.1879135972,76240.72767931092,0.7454927142504322,0.767843912077056,6037,False,False,False,False
5064,2021-22,SA,Adelaide - Central and Hills,False,6833,6748,698261194,4387,369179732,5105,204096587,103476.76259632484,84153.11875997264,0.6420313186009073,0.7471096151031758,4387,False,False,False,False
5065,2021-22,SA,Adelaide - Central and Hills,False,7297,7199,709616488,4800,375981264,5409,203080343,98571.53604667315,78329.43,0.6578045772235165,0.7412635329587501,4800,False,False,False,False
5066,2021-22,SA,Adelaide - Central and Hills,False,8356,8237,836167682,5612,475382436,6357,239992891,101513.61927886367,84708.20313613684,0.6716132120631881,0.7607707036859741,5612,False,False,False,False
5067,2021-22,SA,Adelaide - Central and Hills,False,7375,7275,643679076,5403,415769497,5777,168494623,88478.22350515464,76951.60040718119,0.7326101694915255,0.7833220338983051,5403,False,False,False,False
5068,2021-22,SA,Adelaide - Central and Hills,False,8232,8158,759429149,5734,433966935,6235,209050910,93090.11387594999,75683.1069061737,0.6965500485908649,0.7574101068999028,5734,False,False,False,False
5069,2021-22,SA,Adelaide - Central and Hills,False,5547,5490,556364559,4083,329884968,4427,157248355,101341.44972677596,80794.75091844233,0.7360735532720389,0.7980890571480079,4083,False,False,False,False
5070,2021-22,SA,Adelaide - Central and Hills,False,9691,9564,669187541,7373,493193503,7367,150800862,69969.42084901714,66891.83548080835,0.760808998039418,0.7601898668868022,7373,False,False,False,False
5071,2021-22,SA,SA other,True,88,87,8184877,59,5286764,70,2205735,94079.0459770115,89606.16949152542,0.6704545454545454,0.7954545454545454,59,True,False,False,False
5072,2021-22,SA,Adelaide - Central and Hills,False,8969,8836,683395932,6578,468302339,6709,167914392,77342.22861023087,71192.20720583764,0.7334150964433047,0.7480209610881927,6578,False,False,False,False
5073,2021-22,SA,Adelaide - Central and Hills,False,10652,10500,683470204,8126,525177934,7981,144030883,65092.40038095238,64629.32980556239,0.7628614344723995,0.7492489673300788,8126,False,False,False,False
5074,2021-22,SA,Adelaide - Central and Hills,False,8869,8748,515703734,7059,423122789,6720,98407114,58951.044124371285,59940.89658591869,0.7959183673469388,0.7576953433307024,7059,False,False,False,False
5075,2021-22,SA,Adelaide - Central and Hills,False,7055,6975,416063890,5407,329887984,5307,80093613,59650.736917562725,61011.27871277973,0.7664068036853295,0.7522324592487597,5407,False,False,False,False
5076,2021-22,SA,Adelaide - Central and Hills,False,6328,6255,408276003,4844,314555111,4834,85742873,65271.942925659474,64937.05842279108,0.7654867256637168,0.7639064475347661,4844,False,False,False,False
5081,2021-22,SA,Adelaide - Central and Hills,False,6573,6519,757523319,4608,375825656,5212,232922963,116202.38057984354,81559.38715277778,0.7010497489730717,0.7929408184999239,4608,False,False,False,False
5082,2021-22,SA,Adelaide - Central and Hills,False,10530,10426,814551592,8470,600115215,8505,194855710,78126.95108382888,70851.85537190082,0.8043684710351378,0.8076923076923077,8470,False,False,False,False
5083,2021-22,SA,Adelaide - Central and Hills,False,5148,5091,340079772,4170,276188647,4050,71575892,66800.19092516205,66232.28944844125,0.8100233100233101,0.7867132867132867,4170,False,False,False,False
5084,2021-22,SA,Adelaide - North,False,6131,6033,304073538,4836,248208487,4521,49148996,50401.713575335656,51325.16273779984,0.788778339585712,0.7374000978633176,4836,False,False,False,False
5085,2021-22,SA,Adelaide - North,False,14908,14738,886717147,12454,761542623,11696,169672561,60165.36483919121,61148.43608479203,0.8353903944191038,0.7845452106251677,12454,False,False,False,False
5086,2021-22,SA,Adelaide - North,False,10637,10506,611284780,8797,525354801,8193,113551323,58184.34989529793,59719.76821643742,0.8270188963053493,0.7702359687881921,8797,False,False,False,False
5087,2021-22,SA,Adelaide - North,False,7870,7771,462101253,6459,389879464,6090,87330440,59464.83760133831,60362.20219848274,0.8207115628970775,0.7738246505717916,6459,False,False,False,False
5088,2021-22,SA,Adelaide - North,False,2271,2240,122372207,1879,103574698,1730,21598574,54630.44955357143,55122.244811069715,0.8273888154997798,0.7617789520035226,1879,False,False,False,False
5089,2021-22,SA,Adelaide - North,False,4497,4458,298068203,3483,234109978,3430,64101123,66861.41834903545,67215.0381854723,0.7745163442294863,0.7627307093617968,3483,False,False,False,False
5090,2021-22,SA,Adelaide - North,False,4550,4504,252463276,3466,207016872,3373,45532097,56053.125222024864,59727.891517599535,0.7617582417582418,0.7413186813186813,3466,False,False,False,False
5091,2021-22,SA,Adelaide - North,False,4898,4864,301879874,3820,247157444,3818,59237803,62064.11883223684,64700.90157068063,0.7799101674152715,0.7795018374846876,3820,False,False,False,False
5092,2021-22,SA,Adelaide - North,False,11088,10970,616506045,9035,530508804,8505,110596639,56199.27484047402,58717.07847260653,0.8148448773448773,0.7670454545454546,9035,False,False,False,False
5093,2021-22,SA,Adelaide - North,False,5525,5465,294452805,4471,253126332,4179,50672353,53879.74473924977,56615.14918362782,0.8092307692307692,0.7563800904977376,4471,False,False,False,False
5094,2021-22,SA,Adelaide - North,False,564,557,27152356,444,22844762,409,4304181,48747.497307001795,51452.166666666664,0.7872340425531915,0.725177304964539,444,False,False,False,False
5095,2021-22,SA,Adelaide - North,False,13304,13136,796778975,11044,671714522,10379,153475103,60656.13390682095,60821.66986599058,0.8301262778111846,0.7801413108839447,11044,False,False,False,False
5096,2021-22,SA,Adelaide - North,False,8244,8145,460230626,6708,378236700,6392,82824321,56504.68090853284,56385.91234347048,0.8136826783114993,0.7753517709849588,6708,False,False,False,False
5097,2021-22,SA,Adelaide - North,False,8333,8259,484871319,6796,415752187,6494,90109559,58708.23574282601,61176.01339022955,0.8155526221048842,0.7793111724468978,6796,False,False,False,False
5098,2021-22,SA,Adelaide - North,False,7205,7125,390275672,5894,333716738,5480,68179886,54775.5329122807,56619.738378011534,0.8180430256766135,0.7605829285218598,5894,False,False,False,False
5106,2021-22,SA,Adelaide - North,False,63,63,2958658,46,2195941,35,529128,46962.8253968254,47737.84782608696,0.7301587301587301,0.5555555555555556,46,True,False,False,False
5107,2021-22,SA,Adelaide - North,False,9942,9818,500316052,8176,426470589,7504,80107015,50959.06009370544,52161.27556262231,0.8223697445182055,0.7547777107221887,8176,False,False,False,False
5108,2021-22,SA,Adelaide - North,False,22407,22140,1107758176,18826,974450234,16994,172530672,50034.244625112915,51760.87506639754,0.8401838711117061,0.7584237068773151,18826,False,False,False,False
5109,2021-22,SA,Adelaide - North,False,11254,11154,608566189,9241,508622799,8645,105766257,54560.35404339251,55039.80077913646,0.8211302647947396,0.7681713168651146,9241,False,False,False,False
5110,2021-22,SA,Adelaide - North,False,4893,4821,260048733,4072,220260487,3742,44770577,53940.828251400126,54091.47519646365,0.8322092785612099,0.7647659922338034,4072,False,False,False,False
5111,2021-22,SA,Adelaide - North,False,233,233,17093968,231,16835343,228,3157657,73364.669527897,72880.27272727272,0.9914163090128756,0.9785407725321889,231,False,False,False,False
5112,2021-22,SA,Adelaide - North,False,9299,9153,446492279,7645,385301134,6735,69563213,48780.976619687535,50399.101896664484,0.8221314119797828,0.7242714270351651,7645,False,False,False,False
5113,2021-22,SA,Adelaide - North,False,8405,8248,365353145,6920,312109270,5850,49605390,44295.96811348206,45102.49566473989,0.8233194527067222,0.6960142772159429,6920,False,False,False,False
5114,2021-22,SA,Adelaide - North,False,20758,20500,1155947497,17958,1022968668,16437,203630166,56387.682780487805,56964.50985633144,0.8651122458811061,0.791839290875807,17958,False,False,False,False
5115,2021-22,SA,Adelaide - North,False,7680,7592,409091680,6813,371552464,6093,67691170,53884.57323498419,54535.80860120358,0.887109375,0.793359375,6813,False,False,False,False
5116,2021-22,SA,Adelaide - North,False,6132,6064,359014100,5183,310447068,4797,67036632,59204.17216358839,59897.17692456106,0.8452380952380952,0.7822896281800391,5183,False,False,False,False
5117,2021-22,SA,Adelaide - North,False,2863,2845,192015831,2430,162708347,2388,39883992,67492.3834797891,66958.16748971194,0.8487600419140762,0.8340901152637094,2430,False,False,False,False
5118,2021-22,SA,Adelaide - North,False,11797,11680,724956481,9539,599303941,9245,142435584,62068.191866438356,62826.70521018975,0.8085954056115962,0.7836738153767907,9539,False,False,False,False
5120,2021-22,SA,Adelaide - North,False,1899,1878,116798196,1388,82928403,1506,22896003,62192.86261980831,59746.68804034582,0.7309110057925223,0.7930489731437599,1388,False,False,False,False
5121,2021-22,SA,Adelaide - North,False,1363,1342,74675440,1067,62373187,1073,12953314,55644.88822652757,58456.59512652296,0.7828319882611886,0.7872340425531915,1067,False,False,False,False
5125,2021-22,SA,Adelaide - North,False,12409,12334,838875652,10324,693423564,9921,178248508,68013.26836387222,67166.1724137931,0.8319767910387622,0.7995003626400193,10324,False,False,False,False
5126,2021-22,SA,Adelaide - North,False,4571,4533,276182044,3727,234674266,3579,52712891,60926.98963159056,62965.99570700295,0.8153576897834172,0.7829796543425946,3727,False,False,False,False
5127,2021-22,SA,Adelaide - North,False,4955,4913,302208932,4099,260489969,3894,58702283,61512.096885813145,63549.638692363995,0.8272452068617558,0.7858728557013118,4099,False,False,False,False
5131,2021-22,SA,Adelaide - Central and Hills,False,665,660,47555931,477,32886622,518,11100047,72054.4409090909,68944.7002096436,0.7172932330827068,0.7789473684210526,477,False,False,False,False
5132,2021-22,SA,Adelaide - Central and Hills,False,308,305,23131197,220,15270736,226,5808480,75839.99016393443,69412.43636363637,0.7142857142857143,0.7337662337662337,220,False,False,False,False
5133,2021-22,SA,Adelaide - Central and Hills,False,272,270,20769432,188,14415796,202,5096171,76923.82222222222,76679.76595744681,0.6911764705882353,0.7426470588235294,188,False,False,False,False
5134,2021-22,SA,Adelaide - Central and Hills,False,283,280,19477436,206,14351081,204,4372194,69562.27142857143,69665.44174757281,0.7279151943462897,0.7208480565371025,206,False,False,False,False
5136,2021-22,SA,Adelaide - Central and Hills,False,336,328,24836829,245,16711999,248,5909205,75722.03963414633,68212.24081632654,0.7291666666666666,0.7380952380952381,245,False,False,False,False
5137,2021-22,SA,Adelaide - Central and Hills,False,367,363,31485385,270,19975607,278,8236294,86736.59779614325,73983.72962962963,0.7356948228882834,0.7574931880108992,270,False,False,False,False
5138,2021-22,SA,Adelaide - Central and Hills,False,204,202,13331037,148,9623562,152,2875389,65995.23267326732,65024.06756756757,0.7254901960784313,0.7450980392156863,148,False,False,False,False
5139,2021-22,SA,Adelaide - Central and Hills,False,163,160,11506151,125,8128795,122,2603401,71913.44375,65030.36,0.7668711656441718,0.7484662576687117,125,False,False,False,False
5140,2021-22,SA,Adelaide - Central and Hills,False,305,303,23784499,242,18609264,238,5639702,78496.69636963696,76897.78512396694,0.7934426229508197,0.780327868852459,242,False,False,False,False
5141,2021-22,SA,Adelaide - Central and Hills,False,462,460,36430772,358,26762229,354,8829152,79197.3304347826,74754.82960893854,0.7748917748917749,0.7662337662337663,358,False,False,False,False
5142,2021-22,SA,Adelaide - Central and Hills,False,417,416,31850272,275,18811708,328,7431999,76563.15384615384,68406.2109090909,0.6594724220623501,0.7865707434052758,275,False,False,False,False
5144,2021-22,SA,Adelaide - Central and Hills,False,243,242,20807009,173,13257418,197,5283773,85979.37603305785,76632.4739884393,0.7119341563786008,0.8106995884773662,173,False,False,False,False
5151,2021-22,SA,Adelaide - Central and Hills,False,279,278,26280772,213,15955820,219,7211079,94535.15107913669,74909.9530516432,0.7634408602150538,0.7849462365591398,213,False,False,False,False
5152,2021-22,SA,Adelaide - Central and Hills,False,4295,4253,416313906,2964,257075405,3290,115164954,97887.11638843169,86732.59278002699,0.690104772991851,0.7660069848661234,2964,False,False,False,False
5153,2021-22,SA,Adelaide - Central and Hills,False,4314,4260,334476078,3133,213067204,3241,84590806,78515.51126760563,68007.40631982125,0.7262401483541956,0.7512749188687993,3133,False,False,False,False
5154,2021-22,SA,Adelaide - Central and Hills,False,2275,2260,216235269,1593,131249745,1725,60084951,95679.32256637169,82391.55367231638,0.7002197802197803,0.7582417582417582,1593,False,False,False,False
5155,2021-22,SA,Adelaide - Central and Hills,False,2514,2487,174769399,1972,136011540,1959,38450956,70273.1801367109,68971.36916835699,0.7844073190135242,0.779236276849642,1972,False,False,False,False
5156,2021-22,SA,Adelaide - Central and Hills,False,641,637,46987955,483,36395841,504,10681810,73764.45054945054,75353.70807453417,0.7535101404056163,0.7862714508580343,483,False,False,False,False
5157,2021-22,SA,Adelaide - South,False,2041,2027,138176080,1457,94779321,1520,30774973,68167.7750370005,65051.00960878518,0.7138657520823126,0.7447329740323371,1457,False,False,False,False
5158,2021-22,SA,Adelaide - South,False,15873,15755,976512188,13080,835977988,12582,190461683,61981.09730244367,63912.690214067276,0.824040824040824,0.7926667926667926,13080,False,False,False,False
5159,2021-22,SA,Adelaide - South,False,20968,20799,1303264444,16799,1066438865,16137,261213128,62659.95692100582,63482.28257634383,0.8011732163296452,0.7696012972148035,16799,False,False,False,False
5160,2021-22,SA,Adelaide - South,False,117,117,8079241,67,4543160,90,1781186,69053.34188034188,67808.35820895522,0.5726495726495726,0.7692307692307693,67,True,False,False,False
5161,2021-22,SA,Adelaide - South,False,5907,5854,323199562,4872,279664628,4622,55985436,55210.03792278784,57402.42775041051,0.8247841543930929,0.7824614863721009,4872,False,False,False,False
5162,2021-22,SA,Adelaide - South,False,20269,20083,1086146562,16796,941347848,15664,185434049,54082.884130856946,56045.95427482734,0.8286545956879965,0.7728057624944497,16796,False,False,False,False
5163,2021-22,SA,Adelaide - South,False,7870,7773,425052316,6450,358855714,5983,75947681,54683.17457866976,55636.54480620155,0.8195679796696315,0.7602287166454892,6450,False,False,False,False
5164,2021-22,SA,Adelaide - South,False,2281,2242,102572826,1841,88255890,1594,14775434,45750.59143621766,47939.10374796306,0.8071021481806225,0.698816308636563,1841,False,False,False,False
5165,2021-22,SA,Adelaide - South,False,3418,3377,182556545,2752,152979291,2588,31245244,54058.793307669526,55588.40515988372,0.8051492100643651,0.7571679344645992,2752,False,False,False,False
5166,2021-22,SA,Adelaide - South,False,1005,987,52465318,816,41973246,753,8947413,53156.35055724417,51437.80147058824,0.8119402985074626,0.7492537313432835,816,False,False,False,False
5167,2021-22,SA,Adelaide - South,False,3877,3850,230942601,3105,187392351,3041,43755030,59985.09116883117,60351.8038647343,0.8008769667268506,0.7843693577508383,3105,False,False,False,False
5168,2021-22,SA,Adelaide - South,False,3191,3157,174403521,2605,148996506,2467,30146269,55243.43395628761,57196.35547024952,0.8163585083046067,0.773111877154497,2605,False,False,False,False
5169,2021-22,SA,Adelaide - South,False,12082,11973,698270140,10123,606670387,9527,128479435,58320.399231604446,59929.90091869999,0.8378579705346797,0.7885283893395133,10123,False,False,False,False
5170,2021-22,SA,Adelaide - South,False,759,744,41044622,586,32793469,562,7397621,55167.50268817204,55961.55119453925,0.7720685111989459,0.7404479578392622,586,False,False,False,False
5171,2021-22,SA,Adelaide - South,False,3914,3873,242578953,2731,171921039,2902,50143319,62633.34701781565,62951.68033687294,0.6977516607051609,0.7414409810935104,2731,False,False,False,False
5172,2021-22,SA,Adelaide - South,False,2782,2740,173587273,1911,117613876,2007,36911267,63353.019343065695,61545.722658294086,0.6869158878504673,0.7214234363767074,1911,False,False,False,False
5173,2021-22,SA,Adelaide - South,False,7486,7411,402887537,5831,320372799,5515,71578924,54363.45122115774,54943.02846853027,0.7789206518835159,0.7367085225754743,5831,False,False,False,False
5174,2021-22,SA,Adelaide - South,False,1775,1763,100532406,1381,80719499,1355,18590227,57023.486103233125,58450.03548153512,0.7780281690140846,0.7633802816901408,1381,False,False,False,False
5201,2021-22,SA,Adelaide - Central and Hills,False,1499,1483,90338512,1123,71889379,1146,18174427,60916.05664194201,64015.475512021374,0.7491661107404937,0.7645096731154103,1123,False,False,False,False
5202,2021-22,SA,South Australia - South East,False,574,565,31160706,413,23238329,411,5687428,55151.69203539823,56267.140435835354,0.7195121951219512,0.7160278745644599,413,False,False,False,False
5203,2021-22,SA,South Australia - South East,False,740,724,35944855,464,23505020,483,6132996,49647.589779005524,50657.370689655174,0.6270270270270271,0.6527027027027027,464,False,False,False,False
5204,2021-22,SA,South Australia - South East,False,1805,1768,87155933,1112,59048661,1135,15250041,49296.342194570134,53101.313848920865,0.6160664819944598,0.628808864265928,1112,False,False,False,False
5210,2021-22,SA,South Australia - South East,False,1235,1209,71349877,931,54055595,909,13508935,59015.61373035567,58061.863587540276,0.7538461538461538,0.7360323886639676,931,False,False,False,False
5211,2021-22,SA,South Australia - South East,False,8939,8808,447641539,5450,277651546,5744,79549080,50822.15474568574,50945.23779816514,0.6096878845508447,0.6425774695156058,5450,False,False,False,False
5212,2021-22,SA,South Australia - South East,False,1201,1187,63580130,675,35436895,782,12066835,53563.715248525696,52499.1037037037,0.5620316402997502,0.6511240632805995,675,False,False,False,False
5213,2021-22,SA,South Australia - South East,False,788,782,60114218,525,29086328,557,15889073,76872.40153452686,55402.52952380952,0.666243654822335,0.7068527918781726,525,False,False,False,False
5214,2021-22,SA,South Australia - South East,False,4782,4711,231456415,2862,145096213,2964,39696822,49131.0581617491,50697.48881900769,0.5984943538268507,0.6198243412797992,2862,False,False,False,False
5220,2021-22,SA,South Australia - South East,False,218,210,10155135,131,5268156,148,1803180,48357.78571428572,40214.931297709925,0.6009174311926605,0.6788990825688074,131,False,False,False,False
5221,2021-22,SA,South Australia - South East,False,205,204,9136850,126,5635358,120,1437835,44788.48039215686,44725.06349206349,0.6146341463414634,0.5853658536585366,126,False,False,False,False
5222,2021-22,SA,South Australia - South East,False,460,458,28079024,301,13953902,333,5864088,61307.91266375546,46358.47840531562,0.6543478260869565,0.7239130434782609,301,False,False,False,False
5223,2021-22,SA,South Australia - South East,False,2290,2244,111965402,1573,73970751,1618,18711814,49895.45543672014,47025.270820089005,0.6868995633187773,0.7065502183406114,1573,False,False,False,False
5231,2021-22,SA,Adelaide - Central and Hills,False,728,722,56809964,578,38671079,586,14157877,78684.16066481994,66904.98096885813,0.7939560439560439,0.804945054945055,578,False,False,False,False
5232,2021-22,SA,Adelaide - Central and Hills,False,288,281,19273629,211,14706803,208,4301746,68589.42704626334,69700.48815165876,0.7326388888888888,0.7222222222222222,211,False,False,False,False
5233,2021-22,SA,Adelaide - Central and Hills,False,944,935,61987465,709,43253517,703,13614146,66296.7540106952,61006.370944992945,0.7510593220338984,0.7447033898305084,709,False,False,False,False
5234,2021-22,SA,Adelaide - Central and Hills,False,880,862,52835888,665,41891240,657,10638404,61294.533642691415,62994.34586466166,0.7556818181818182,0.7465909090909091,665,False,False,False,False
5235,2021-22,SA,Barossa - Yorke - Mid North,False,1530,1499,88033032,1095,65537290,1097,17859704,58727.83989326217,59851.406392694065,0.7156862745098039,0.7169934640522876,1095,False,False,False,False
5236,2021-22,SA,South Australia - South East,False,177,170,9346420,139,8223740,123,1746390,54978.94117647059,59163.597122302155,0.7853107344632768,0.6949152542372882,139,False,False,False,False
5237,2021-22,SA,South Australia - South East,False,210,196,10397056,148,7216386,148,1680830,53046.204081632655,48759.36486486487,0.7047619047619048,0.7047619047619048,148,False,False,False,False
5238,2021-22,SA,South Australia - South East,False,2274,2231,102936485,1563,75859855,1436,16929536,46139.16853428956,48534.77607165707,0.6873350923482849,0.6314863676341249,1563,False,False,False,False
5240,2021-22,SA,Adelaide - Central and Hills,False,372,362,20686806,255,15549143,255,4195208,57145.872928176796,60977.03137254902,0.6854838709677419,0.6854838709677419,255,False,False,False,False
5241,2021-22,SA,Adelaide - Central and Hills,False,1592,1579,94727144,1283,77207148,1218,18491606,59991.85813806207,60177.044427123925,0.8059045226130653,0.7650753768844221,1283,False,False,False,False
5242,2021-22,SA,Adelaide - Central and Hills,False,1041,1030,73878531,772,52108370,797,16904789,71726.7291262136,67497.88860103628,0.7415946205571565,0.765609990393852,772,False,False,False,False
5243,2021-22,SA,Adelaide - Central and Hills,False,617,615,49720330,419,30073148,479,12533411,80846.06504065041,71773.62291169452,0.6790923824959482,0.7763371150729336,419,False,False,False,False
5244,2021-22,SA,Adelaide - Central and Hills,False,2783,2738,178214936,2047,131877651,2096,39123930,65089.45799853908,64424.84171958964,0.7355371900826446,0.7531440891124686,2047,False,False,False,False
5245,2021-22,SA,Adelaide - Central and Hills,False,2014,1993,144397888,1376,95722248,1463,34059748,72452.52784746613,69565.58720930232,0.6832174776564052,0.7264150943396226,1376,False,False,False,False
5250,2021-22,SA,Adelaide - Central and Hills,False,2390,2375,169080682,1877,127091479,1872,37868415,71191.86610526317,67709.89824187533,0.7853556485355648,0.7832635983263598,1877,False,False,False,False
5251,2021-22,SA,Adelaide - Central and Hills,False,12318,12202,781926384,10040,642432544,9648,159239183,64081.82134076381,63987.30517928287,0.8150673810683553,0.7832440331222601,10040,False,False,False,False
5252,2021-22,SA,Adelaide - Central and Hills,False,4206,4166,254457363,3464,213929513,3318,49342371,61079.53984637542,61757.942551963046,0.823585354255825,0.7888730385164051,3464,False,False,False,False
5253,2021-22,SA,South Australia - South East,False,10306,10154,504978698,8023,407177403,7484,82219327,49731.99704549931,50751.265486725664,0.7784785561808655,0.7261789248981176,8023,False,False,False,False
5254,2021-22,SA,South Australia - South East,False,1484,1460,76919844,1105,58303012,1040,13828938,52684.82465753425,52762.906787330314,0.7446091644204852,0.7008086253369272,1105,False,False,False,False
5255,2021-22,SA,South Australia - South East,False,6079,5993,349698154,4470,257755549,4436,68151783,58351.101952277655,57663.43378076063,0.7353183089323901,0.729725283763777,4470,False,False,False,False
5256,2021-22,SA,South Australia - South East,False,752,741,35486763,526,26363875,505,5732117,47890.36842105263,50121.43536121673,0.699468085106383,0.6715425531914894,526,False,False,False,False
5259,2021-22,SA,South Australia - South East,False,588,577,26497818,412,20288636,397,4339540,45923.428076256496,49244.26213592233,0.7006802721088435,0.6751700680272109,412,False,False,False,False
